id,topic,context,sentence,label
49,The Wonders of Photosynthesis,"There is nothing more wonderful than photosynthesis. This process, which is essential to the life of plants, produces the oxygen that we breathe and the food that we eat. It is truly a miracle of nature. Without photosynthesis, our world would be a very different place. The air would be stagnant and devoid of oxygen, and there would be no green leaves or flowers to brighten up our landscapes.",We would all be suffocating and starving.,0
49,The Wonders of Photosynthesis,"There is nothing more wonderful than photosynthesis. This process, which is essential to the life of plants, produces the oxygen that we breathe and the food that we eat. It is truly a miracle of nature. Without photosynthesis, our world would be a very different place. The air would be stagnant and devoid of oxygen, and there would be no green leaves or flowers to brighten up our landscapes. We would all be suffocating and starving.","Fortunately, we don't have to worry about that because Mother Nature has provided us with this amazing process called photosynthesis.",0
49,The Wonders of Photosynthesis,"There is nothing more wonderful than photosynthesis. This process, which is essential to the life of plants, produces the oxygen that we breathe and the food that we eat. It is truly a miracle of nature. Without photosynthesis, our world would be a very different place. The air would be stagnant and devoid of oxygen, and there would be no green leaves or flowers to brighten up our landscapes. We would all be suffocating and starving. Fortunately, we don't have to worry about that because Mother Nature has provided us with this amazing process called photosynthesis.","Every time I see a plant growing or witness a beautiful sunrise/sunset, I am reminded of the wonders of this natural phenomenon.""",0
50,The Mystery of the Forbidden Valley,The Mystery of the Forbidden Valley,The Mystery of the Forbidden Valley was a great mystery novel that I enjoyed reading.,0
50,The Mystery of the Forbidden Valley,The Mystery of the Forbidden Valley was a great mystery novel that I enjoyed reading.,"It chronicles the story of a group of friends who, while on a camping trip in the woods, stumble upon an abandoned valley that is forbidden to enter.",0
50,The Mystery of the Forbidden Valley,"The Mystery of the Forbidden Valley was a great mystery novel that I enjoyed reading. It chronicles the story of a group of friends who, while on a camping trip in the woods, stumble upon an abandoned valley that is forbidden to enter.","Of course, being the curious sorts that they are, they can't help but explore it.",0
50,The Mystery of the Forbidden Valley,"The Mystery of the Forbidden Valley was a great mystery novel that I enjoyed reading. It chronicles the story of a group of friends who, while on a camping trip in the woods, stumble upon an abandoned valley that is forbidden to enter. Of course, being the curious sorts that they are, they can't help but explore it.","Soon enough, they realize that they are in over their head and want to go home.",0
50,The Mystery of the Forbidden Valley,"The Mystery of the Forbidden Valley was a great mystery novel that I enjoyed reading. It chronicles the story of a group of friends who, while on a camping trip in the woods, stumble upon an abandoned valley that is forbidden to enter. Of course, being the curious sorts that they are, they can't help but explore it. Soon enough, they realize that they are in over their head and want to go home.",They eat breakfast and share some stories in the bonfire and after a long day of exploring go home.,0
51,correlation calculators,correlation calculators,"I was browsing through some of the social media profiles for my new job, and I saw a post about correlation calculators.",0
51,correlation calculators,"I was browsing through some of the social media profiles for my new job, and I saw a post about correlation calculators.","The premise of this post is that there are so many different types of correlative analysis that it would be overwhelming to try and come up with one specific type, let alone get started on it.",0
51,correlation calculators,"I was browsing through some of the social media profiles for my new job, and I saw a post about correlation calculators. The premise of this post is that there are so many different types of correlative analysis that it would be overwhelming to try and come up with one specific type, let alone get started on it.",-Allows users to study the relationships between two or more objects or variables.,0
51,correlation calculators,"I was browsing through some of the social media profiles for my new job, and I saw a post about correlation calculators. The premise of this post is that there are so many different types of correlative analysis that it would be overwhelming to try and come up with one specific type, let alone get started on it. -Allows users to study the relationships between two or more objects or variables.",-Help theorists explore causes and effects through correlations amongst data sets.,0
52,The War of Ideas: The Cuban Missile Crisis,The War of Ideas: The Cuban Missile Crisis,The Cuban Missile Crisis was a time of great tension and fear.,0
52,The War of Ideas: The Cuban Missile Crisis,The Cuban Missile Crisis was a time of great tension and fear.,The United States and the Soviet Union were on the brink of a peace deal.,0
52,The War of Ideas: The Cuban Missile Crisis,The Cuban Missile Crisis was a time of great tension and fear. The United States and the Soviet Union were on the brink of a peace deal.,"Therefore, cooler heads prevailed and a negotiated settlement was reached.",0
52,The War of Ideas: The Cuban Missile Crisis,"The Cuban Missile Crisis was a time of great tension and fear. The United States and the Soviet Union were on the brink of a peace deal. Therefore, cooler heads prevailed and a negotiated settlement was reached.",This incident showed just how close the world came to nuclear annihilation.,0
53,The Lawyer's Guide to Winning in the Courtroom,The Lawyer's Guide to Winning in the Courtroom,The trial lawyer's guide to winning in the courtroom is an essential tool for every attorney.,0
53,The Lawyer's Guide to Winning in the Courtroom,The trial lawyer's guide to winning in the courtroom is an essential tool for every attorney.,"This step-by-step guide provides clear and concise instructions on how to conduct a successful trial, from preparing your case and questioning witnesses to delivering opening statements and closing arguments.",0
53,The Lawyer's Guide to Winning in the Courtroom,"The trial lawyer's guide to winning in the courtroom is an essential tool for every attorney. This step-by-step guide provides clear and concise instructions on how to conduct a successful trial, from preparing your case and questioning witnesses to delivering opening statements and closing arguments.","With this book by your side, you'll be ready to take on any legal challenge that comes your way.",0
54,Board game night,Board game night,"Once upon a time, there was a board game night at the local library.",0
54,Board game night,"Once upon a time, there was a board game night at the local library.",All of the players were friendly and excited to have some fun.,0
54,Board game night,"Once upon a time, there was a board game night at the local library. All of the players were friendly and excited to have some fun.",even the old ladies enjoyed playing cards!,1
54,Board game night,"Once upon a time, there was a board game night at the local library. All of the players were friendly and excited to have some fun. even the old ladies enjoyed playing cards!","Eventually, everyone had games they wanted to play and started drink beer while they awaited their turn.",0
54,Board game night,"Once upon a time, there was a board game night at the local library. All of the players were friendly and excited to have some fun. even the old ladies enjoyed playing cards! Eventually, everyone had games they wanted to play and started drink beer while they awaited their turn.","Suddenly, noise began to fill up the room as every other player took off in different directions looking for new people to alute with beers or dice deals (everyone loved those).",0
54,Board game night,"Once upon a time, there was a board game night at the local library. All of the players were friendly and excited to have some fun. even the old ladies enjoyed playing cards! Eventually, everyone had games they wanted to play and started drink beer while they awaited their turn. Suddenly, noise began to fill up the room as every other player took off in different directions looking for new people to alute with beers or dice deals (everyone loved those).","Finally someone called out ""it's Board Game Night!"" all of them turned around and saw that it was THEIR partner's turn-over poker game she had been playing with another guy since last night.",0
55,The Final Confrontation,The Final Confrontation,"When the day finally arrived, both sides were prepared for the worst.",0
55,The Final Confrontation,"When the day finally arrived, both sides were prepared for the worst.","The battlefield was littered with the bodies of fallen comrades, and blood stained the ground red.",0
55,The Final Confrontation,"When the day finally arrived, both sides were prepared for the worst. The battlefield was littered with the bodies of fallen comrades, and blood stained the ground red.",But neither side would back down; this was the final confrontation.,0
55,The Final Confrontation,"When the day finally arrived, both sides were prepared for the worst. The battlefield was littered with the bodies of fallen comrades, and blood stained the ground red. But neither side would back down; this was the final confrontation.","For hours they fought, until both sides were exhausted.",0
55,The Final Confrontation,"When the day finally arrived, both sides were prepared for the worst. The battlefield was littered with the bodies of fallen comrades, and blood stained the ground red. But neither side would back down; this was the final confrontation. For hours they fought, until both sides were exhausted.","And then, in a last desperate bid for victory, each leader unleashed their most powerful weapon.",0
55,The Final Confrontation,"When the day finally arrived, both sides were prepared for the worst. The battlefield was littered with the bodies of fallen comrades, and blood stained the ground red. But neither side would back down; this was the final confrontation. For hours they fought, until both sides were exhausted. And then, in a last desperate bid for victory, each leader unleashed their most powerful weapon.","In an instant, everything was destroyed; there was nothing left but rubble and dust.",0
55,The Final Confrontation,"When the day finally arrived, both sides were prepared for the worst. The battlefield was littered with the bodies of fallen comrades, and blood stained the ground red. But neither side would back down; this was the final confrontation. For hours they fought, until both sides were exhausted. And then, in a last desperate bid for victory, each leader unleashed their most powerful weapon. In an instant, everything was destroyed; there was nothing left but rubble and dust.","And so it ended, the final confrontation led to mutual destruction, and peace never came to that land again.",0
56,going to a Concert,going to a Concert,I was out with my friends this weekend and we were deciding which concert to go to.,0
56,going to a Concert,I was out with my friends this weekend and we were deciding which concert to go to.,"We all decided on a music festival in the city, but I had no idea how it worked.",0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked.",We logistical blogged about it for days before finally deciding on going!,1
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going!","Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center.",0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center.",As soon as we got there our phones started ringing!,0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing!",We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)!,1
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing! We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)!",It wasn’t long until one of my friends answered her phone and saw that she was already at the concert!,0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing! We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)! It wasn’t long until one of my friends answered her phone and saw that she was already at the concert!",She excitedly told me that she told her boss yes!,1
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing! We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)! It wasn’t long until one of my friends answered her phone and saw that she was already at the concert! She excitedly told me that she told her boss yes!",And who wouldn’t be after seeing them perform live?!,0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing! We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)! It wasn’t long until one of my friends answered her phone and saw that she was already at the concert! She excitedly told me that she told her boss yes! And who wouldn’t be after seeing them perform live?!","Any way, off we went into anticipation mode as always (smile).",0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing! We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)! It wasn’t long until one of my friends answered her phone and saw that she was already at the concert! She excitedly told me that she told her boss yes! And who wouldn’t be after seeing them perform live?! Any way, off we went into anticipation mode as always (smile).",Once inside things heated up quickly because everyone wanted a spot to see their favorite artist first.,0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing! We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)! It wasn’t long until one of my friends answered her phone and saw that she was already at the concert! She excitedly told me that she told her boss yes! And who wouldn’t be after seeing them perform live?! Any way, off we went into anticipation mode as always (smile). Once inside things heated up quickly because everyone wanted a spot to see their favorite artist first.",The show itself was good- not great but still fun afterwards everything lots settled down cause exhaustion set in anyhow.,0
56,going to a Concert,"I was out with my friends this weekend and we were deciding which concert to go to. We all decided on a music festival in the city, but I had no idea how it worked. We logistical blogged about it for days before finally deciding on going! Friday night arrived and we parked our car, grabbed some food and drinks, then walked towards the convention center. As soon as we got there our phones started ringing! We all joked that everyone probably just texted each other knowing when we would be arriving so they could meet us there (laughs)! It wasn’t long until one of my friends answered her phone and saw that she was already at the concert! She excitedly told me that she told her boss yes! And who wouldn’t be after seeing them perform live?! Any way, off we went into anticipation mode as always (smile). Once inside things heated up quickly because everyone wanted a spot to see their favorite artist first. The show itself was good- not great but still fun afterwards everything lots settled down cause exhaustion set in anyhow.",So ended an amazing day full of laughter and fun.,0
57,Sticks and stones,Sticks and stones,"Once upon a time, there was a village full of sticks and stones.",0
57,Sticks and stones,"Once upon a time, there was a village full of sticks and stones.",The villagers would do all their can smithing work at night using the sticks for themselves and the stones for tools.,0
57,Sticks and stones,"Once upon a time, there was a village full of sticks and stones. The villagers would do all their can smithing work at night using the sticks for themselves and the stones for tools.","As days went by, the sticks started to break sooner than they should have.",0
57,Sticks and stones,"Once upon a time, there was a village full of sticks and stones. The villagers would do all their can smithing work at night using the sticks for themselves and the stones for tools. As days went by, the sticks started to break sooner than they should have.",The villagers began to take notice and decided that maybe it was not such a good idea to use so many sticks for everything because eventually some might just fall apart or get lost in the shuffle.,0
57,Sticks and stones,"Once upon a time, there was a village full of sticks and stones. The villagers would do all their can smithing work at night using the sticks for themselves and the stones for tools. As days went by, the sticks started to break sooner than they should have. The villagers began to take notice and decided that maybe it was not such a good idea to use so many sticks for everything because eventually some might just fall apart or get lost in the shuffle.",So they made way instead for leather straps that could be used as handles on traditional crafted tools like squash baskets or looms.,0
58,Dangerous Times,Dangerous Times,"In the early 1800s, there was a lot of darkness and danger.",0
58,Dangerous Times,"In the early 1800s, there was a lot of darkness and danger.",Society was falling apart and there were few safe places to be.,0
58,Dangerous Times,"In the early 1800s, there was a lot of darkness and danger. Society was falling apart and there were few safe places to be.","Many people found themselves on the streets, trying to make a living in difficult times.",0
58,Dangerous Times,"In the early 1800s, there was a lot of darkness and danger. Society was falling apart and there were few safe places to be. Many people found themselves on the streets, trying to make a living in difficult times.","But as dangers started abound throughout society, Rob Clennell decided that wasn't enough.",0
58,Dangerous Times,"In the early 1800s, there was a lot of darkness and danger. Society was falling apart and there were few safe places to be. Many people found themselves on the streets, trying to make a living in difficult times. But as dangers started abound throughout society, Rob Clennell decided that wasn't enough.",He now had to fight for what he believe in even when everyone else is telling him not to.,0
58,Dangerous Times,"In the early 1800s, there was a lot of darkness and danger. Society was falling apart and there were few safe places to be. Many people found themselves on the streets, trying to make a living in difficult times. But as dangers started abound throughout society, Rob Clennell decided that wasn't enough. He now had to fight for what he believe in even when everyone else is telling him not to.",And so Rob began taking action against those who would harm innocent families or negatively impact their communities folk - actions that have helped shape the course of history today.”,0
59,The Secret of the Forgotten Kingdom,The Secret of the Forgotten Kingdom,There was once a forgotten kingdom that was shrouded in mystery.,0
59,The Secret of the Forgotten Kingdom,There was once a forgotten kingdom that was shrouded in mystery.,"No one knew how to find it, or even if it still existed.",0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed.","But one day, a brave adventurer stumbled upon its hidden entrance.",0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed. But one day, a brave adventurer stumbled upon its hidden entrance.","Upon entering the kingdom, they were immediately met with hostility from the guards.",0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed. But one day, a brave adventurer stumbled upon its hidden entrance. Upon entering the kingdom, they were immediately met with hostility from the guards.",It was clear that this place had been long abandoned and forgotten by the outside world.,0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed. But one day, a brave adventurer stumbled upon its hidden entrance. Upon entering the kingdom, they were immediately met with hostility from the guards. It was clear that this place had been long abandoned and forgotten by the outside world.","The adventurer explored the empty kingdom, marveling at all of the lost treasures within its walls.",0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed. But one day, a brave adventurer stumbled upon its hidden entrance. Upon entering the kingdom, they were immediately met with hostility from the guards. It was clear that this place had been long abandoned and forgotten by the outside world. The adventurer explored the empty kingdom, marveling at all of the lost treasures within its walls.","Soon enough, they came across a grand hall where an ancient king slept on his throne.",0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed. But one day, a brave adventurer stumbled upon its hidden entrance. Upon entering the kingdom, they were immediately met with hostility from the guards. It was clear that this place had been long abandoned and forgotten by the outside world. The adventurer explored the empty kingdom, marveling at all of the lost treasures within its walls. Soon enough, they came across a grand hall where an ancient king slept on his throne.","The sleeper looked peaceful and perfectly preserved, as if he had just taken a nap instead of centuries worth of slumber.",0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed. But one day, a brave adventurer stumbled upon its hidden entrance. Upon entering the kingdom, they were immediately met with hostility from the guards. It was clear that this place had been long abandoned and forgotten by the outside world. The adventurer explored the empty kingdom, marveling at all of the lost treasures within its walls. Soon enough, they came across a grand hall where an ancient king slept on his throne. The sleeper looked peaceful and perfectly preserved, as if he had just taken a nap instead of centuries worth of slumber.","Carefully approaching him, the adventurer shook their shoulder and called out his name.",0
59,The Secret of the Forgotten Kingdom,"There was once a forgotten kingdom that was shrouded in mystery. No one knew how to find it, or even if it still existed. But one day, a brave adventurer stumbled upon its hidden entrance. Upon entering the kingdom, they were immediately met with hostility from the guards. It was clear that this place had been long abandoned and forgotten by the outside world. The adventurer explored the empty kingdom, marveling at all of the lost treasures within its walls. Soon enough, they came across a grand hall where an ancient king slept on his throne. The sleeper looked peaceful and perfectly preserved, as if he had just taken a nap instead of centuries worth of slumber. Carefully approaching him, the adventurer shook their shoulder and called out his name.",But there was no response.,0
60,Charlie Helps Paint,Charlie Helps Paint,Charlie was always a bit of an artists.,0
60,Charlie Helps Paint,Charlie was always a bit of an artists.,"Even as a young child, he loved to create things with his hands.",0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands.","He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new.",0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new.","By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly.",0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new. By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly.","One day after work, Charlie left his apartment for some creative ramen noodles in the city when he noticed someone walking down the street ahead of him who looked really unusual.",0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new. By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly. One day after work, Charlie left his apartment for some creative ramen noodles in the city when he noticed someone walking down the street ahead of him who looked really unusual.","As they passed each other on the sidewalk, Charlie got a sense that this person wasn't just any average pedestrian- there was something off about them!",0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new. By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly. One day after work, Charlie left his apartment for some creative ramen noodles in the city when he noticed someone walking down the street ahead of him who looked really unusual. As they passed each other on the sidewalk, Charlie got a sense that this person wasn't just any average pedestrian- there was something off about them!",Eventually they met up again and decided to go speak with this individual privately outside an old wine store - despite being wary at first glance.,0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new. By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly. One day after work, Charlie left his apartment for some creative ramen noodles in the city when he noticed someone walking down the street ahead of him who looked really unusual. As they passed each other on the sidewalk, Charlie got a sense that this person wasn't just any average pedestrian- there was something off about them! Eventually they met up again and decided to go speak with this individual privately outside an old wine store - despite being wary at first glance.",As soon as they stepped out into door step it became clear that this person wasn't human either!,0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new. By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly. One day after work, Charlie left his apartment for some creative ramen noodles in the city when he noticed someone walking down the street ahead of him who looked really unusual. As they passed each other on the sidewalk, Charlie got a sense that this person wasn't just any average pedestrian- there was something off about them! Eventually they met up again and decided to go speak with this individual privately outside an old wine store - despite being wary at first glance. As soon as they stepped out into door step it became clear that this person wasn't human either!",They were completely cloaked in black materiel which made their form almost Invisible even under lights; but whatever nonsense these conduits held hadn't done anything else utzers like unto themselves until now.,0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new. By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly. One day after work, Charlie left his apartment for some creative ramen noodles in the city when he noticed someone walking down the street ahead of him who looked really unusual. As they passed each other on the sidewalk, Charlie got a sense that this person wasn't just any average pedestrian- there was something off about them! Eventually they met up again and decided to go speak with this individual privately outside an old wine store - despite being wary at first glance. As soon as they stepped out into door step it became clear that this person wasn't human either! They were completely cloaked in black materiel which made their form almost Invisible even under lights; but whatever nonsense these conduits held hadn't done anything else utzers like unto themselves until now.",And what could be revealed upon inspection?,0
60,Charlie Helps Paint,"Charlie was always a bit of an artists. Even as a young child, he loved to create things with his hands. He would start by drawing inspiration from nature or stories he had heard while awake, and then slowly blended those ideas together into something new. By the time he was older, Charlie had built up quite a collection of art supplies and knew how to use them properly. One day after work, Charlie left his apartment for some creative ramen noodles in the city when he noticed someone walking down the street ahead of him who looked really unusual. As they passed each other on the sidewalk, Charlie got a sense that this person wasn't just any average pedestrian- there was something off about them! Eventually they met up again and decided to go speak with this individual privately outside an old wine store - despite being wary at first glance. As soon as they stepped out into door step it became clear that this person wasn't human either! They were completely cloaked in black materiel which made their form almost Invisible even under lights; but whatever nonsense these conduits held hadn't done anything else utzers like unto themselves until now. And what could be revealed upon inspection?",Only one thing: inside this figure's cloak cavity sat another retrieved Nibiru tizer device!,0
61,Achieving Your Dreams,Achieving Your Dreams,Everyone has dreams.,0
61,Achieving Your Dreams,Everyone has dreams.,"Dreams of being successful, happy, and achieving everything they've ever wanted.",0
61,Achieving Your Dreams,"Everyone has dreams. Dreams of being successful, happy, and achieving everything they've ever wanted.",But not everyone achieves their dreams.,0
61,Achieving Your Dreams,"Everyone has dreams. Dreams of being successful, happy, and achieving everything they've ever wanted. But not everyone achieves their dreams.",So what separates those who do from those who don’t?,0
61,Achieving Your Dreams,"Everyone has dreams. Dreams of being successful, happy, and achieving everything they've ever wanted. But not everyone achieves their dreams. So what separates those who do from those who don’t?",It's not necessarily elligence or talent that determines whether someone will achieve their dreams or not.,0
61,Achieving Your Dreams,"Everyone has dreams. Dreams of being successful, happy, and achieving everything they've ever wanted. But not everyone achieves their dreams. So what separates those who do from those who don’t? It's not necessarily elligence or talent that determines whether someone will achieve their dreams or not.","Instead, it's usually perseverance and dedication.",0
61,Achieving Your Dreams,"Everyone has dreams. Dreams of being successful, happy, and achieving everything they've ever wanted. But not everyone achieves their dreams. So what separates those who do from those who don’t? It's not necessarily elligence or talent that determines whether someone will achieve their dreams or not. Instead, it's usually perseverance and dedication.",Those who are willing to put in the hard work and never give up are often the ones whose dreams come true.,0
61,Achieving Your Dreams,"Everyone has dreams. Dreams of being successful, happy, and achieving everything they've ever wanted. But not everyone achieves their dreams. So what separates those who do from those who don’t? It's not necessarily elligence or talent that determines whether someone will achieve their dreams or not. Instead, it's usually perseverance and dedication. Those who are willing to put in the hard work and never give up are often the ones whose dreams come true.","So if you want to achieve your dream, don't be discouraged if it seems impossible at first.",0
61,Achieving Your Dreams,"Everyone has dreams. Dreams of being successful, happy, and achieving everything they've ever wanted. But not everyone achieves their dreams. So what separates those who do from those who don’t? It's not necessarily elligence or talent that determines whether someone will achieve their dreams or not. Instead, it's usually perseverance and dedication. Those who are willing to put in the hard work and never give up are often the ones whose dreams come true. So if you want to achieve your dream, don't be discouraged if it seems impossible at first.",Remember that anything is possible if you're willing to work for it.,0
62,Oscar wins an oscar,Oscar wins an oscar,"In 2004, the Academy of Motion Picture Arts and Sciences (AMPAS) named only two actors — George Clooney and Tom Hanks — nominees for an Oscar.",0
62,Oscar wins an oscar,"In 2004, the Academy of Motion Picture Arts and Sciences (AMPAS) named only two actors — George Clooney and Tom Hanks — nominees for an Oscar.",This was in addition to six non- Winners who were also nominated.,0
62,Oscar wins an oscar,"In 2004, the Academy of Motion Picture Arts and Sciences (AMPAS) named only two actors — George Clooney and Tom Hanks — nominees for an Oscar. This was in addition to six non- Winners who were also nominated.","In total, 88% of Categories accepted at the Awards Ceremony went to performers successful or popular on stage or screen no matter what their personal award contend with outside banner might be nominations such as acting sweeps stakes statues (Families Guy, Big Little Lies), Critics Choice Awards presenters Robert De Niro Peace Provider nods handed out in absentia then finally industry veterans guild awards like Screen Actors Guild Award for Outstanding Performance by a Male Actor Over 25 Years Old and Golden Globe Cecil B.",0
62,Oscar wins an oscar,"In 2004, the Academy of Motion Picture Arts and Sciences (AMPAS) named only two actors — George Clooney and Tom Hanks — nominees for an Oscar. This was in addition to six non- Winners who were also nominated. In total, 88% of Categories accepted at the Awards Ceremony went to performers successful or popular on stage or screen no matter what their personal award contend with outside banner might be nominations such as acting sweeps stakes statues (Families Guy, Big Little Lies), Critics Choice Awards presenters Robert De Niro Peace Provider nods handed out in absentia then finally industry veterans guild awards like Screen Actors Guild Award for Outstanding Performance by a Male Actor Over 25 Years Old and Golden Globe Cecil B.",DeMille Lifetime Achievement Award.,0
63,New Horizons to Explore,New Horizons to Explore,"It was early morning when the alarm went off, jolting me awake from a deep sleep.",0
63,New Horizons to Explore,"It was early morning when the alarm went off, jolting me awake from a deep sleep.","I lazily reached over to hit the snooze button, before rolling out of bed and starting my day.",0
63,New Horizons to Explore,"It was early morning when the alarm went off, jolting me awake from a deep sleep. I lazily reached over to hit the snooze button, before rolling out of bed and starting my day.","I had a busy day ahead, with classes and then work later on.",0
63,New Horizons to Explore,"It was early morning when the alarm went off, jolting me awake from a deep sleep. I lazily reached over to hit the snooze button, before rolling out of bed and starting my day. I had a busy day ahead, with classes and then work later on.","But first, I had something else to take care of - something that couldn't wait any longer.",0
63,New Horizons to Explore,"It was early morning when the alarm went off, jolting me awake from a deep sleep. I lazily reached over to hit the snooze button, before rolling out of bed and starting my day. I had a busy day ahead, with classes and then work later on. But first, I had something else to take care of - something that couldn't wait any longer.","I quickly changed into some comfortable clothes and grabbed my backpack, throwing in a few snacks and drinks for the journey ahead.",0
63,New Horizons to Explore,"It was early morning when the alarm went off, jolting me awake from a deep sleep. I lazily reached over to hit the snooze button, before rolling out of bed and starting my day. I had a busy day ahead, with classes and then work later on. But first, I had something else to take care of - something that couldn't wait any longer. I quickly changed into some comfortable clothes and grabbed my backpack, throwing in a few snacks and drinks for the journey ahead.","It would be a long one, but it was worth it - after all, this was what I had been working towards for years now.",0
63,New Horizons to Explore,"It was early morning when the alarm went off, jolting me awake from a deep sleep. I lazily reached over to hit the snooze button, before rolling out of bed and starting my day. I had a busy day ahead, with classes and then work later on. But first, I had something else to take care of - something that couldn't wait any longer. I quickly changed into some comfortable clothes and grabbed my backpack, throwing in a few snacks and drinks for the journey ahead. It would be a long one, but it was worth it - after all, this was what I had been working towards for years now.","Finally, the time had come to launch humanity's first ever mission to Pluto: New Horizons.",0
