,title,text,sents,coherence_per_sent,cohesion_per_sent,consistency_per_sent,relevance_per_sent
356,Successful people try new things and take risks rather than only doing what they already know how to do well.,"People, especially those who would like to make a success in their life, discuss whether they always try to find new things and get the risk or just keep what they already have a knowledge to make a better life. I strongly believe that those who succeed in their life must take a risk and try to get new things because in the age of information, the spirit of exploitation and pioneer is necessary and stability means to the era. Firstly, successful people always have a good spirit of friendship to exploit their life. For example, the SamSung company which is specialized in the electronic field such as TV, computers and semiconductor products worldwide has been researching new markets and toe-notched products at everymoment as a result, it has been able to get a great reputation in the world market and people.","['People, especially those who would like to make a success in their life, discuss whether they always try to find new things and get the risk or just keep what they already have a knowledge to make a better life. I strongly believe that those who succeed in their life must take a risk and try to get new things because in the age of information, the spirit of exploitation and pioneer is necessary and stability means to the era. Firstly, successful people always have a good spirit of friendship to exploit their life.', 'For example, the SamSung company which is specialized in the electronic field such as TV, computers and semiconductor products worldwide has been researching new markets and toe-notched products at everymoment as a result, it has been able to get a great reputation in the world market and people.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
357,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I agree that students should understand ideas more than facts. With the development of technology, more and more people pay their attention to learning knowledge. But which is the correct and effective way to learn knowledge? Some people may think that learning the facts is much better than learning from books, but actually they are totally wrong. Since if you want to understand a thing, the only way is to understand the concepts and ideas. First of all, learning ideas is a system and logical study. It is going to help people learn a thing very logically and efficiently. For example, when you face a big problem, the first thing you should do is to find out what is wrong with it and then get to know how to solve it. These processes are all based on the understanding of ideas. To imagine that you do not even know what the idea is, how can you solve it? Obviously, ideas are more important than faces.","['I agree that students should understand ideas more than facts. With the development of technology, more and more people pay their attention to learning knowledge. But which is the correct and effective way to learn knowledge? Some people may think that learning the facts is much better than learning from books, but actually they are totally wrong. Since if you want to understand a thing, the only way is to understand the concepts and ideas. First of all, learning ideas is a system and logical study. It is going to help people learn a thing very logically and efficiently. For example, when you face a big problem, the first thing you should do is to find out what is wrong with it and then get to know how to solve it. These processes are all based on the understanding of ideas.', 'To imagine that you do not even know what the idea is, how can you solve it? Obviously, ideas are more important than faces.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
358,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I disagree with the statement. Students have to understand the main ideas and concepts on the one hand, but have to learn the facts aswell. If students understand an idea, they should be able to work the facts out in any case they need them, but only if they know some facts. When a student only learns the facts he will later only know them and might lose the view of the whole topic and thus not be able to answer the question. He might lose himself in details. It is important to learn the facts aswell as the general idea, because you cannot answer a question without having any facts at hand. If a student only learns the general idea and forgets to learn the facts he opposes the problem of not being able to answer a question once again. He might have understood the whole thing, but is not able to present certain facts that are necessary for explaining a specific topic. Therefore an answer won't be possible. When a student has learned aswell the general idea and concepts as the facts he should be able to answer every question on a certain topic, without greater problems concerning his preparation. he might have other problems, but they are not to be discussed here.","[""I disagree with the statement. Students have to understand the main ideas and concepts on the one hand, but have to learn the facts aswell. If students understand an idea, they should be able to work the facts out in any case they need them, but only if they know some facts. When a student only learns the facts he will later only know them and might lose the view of the whole topic and thus not be able to answer the question. He might lose himself in details. It is important to learn the facts aswell as the general idea, because you cannot answer a question without having any facts at hand. If a student only learns the general idea and forgets to learn the facts he opposes the problem of not being able to answer a question once again. He might have understood the whole thing, but is not able to present certain facts that are necessary for explaining a specific topic. Therefore an answer won't be possible. When a student has learned aswell the general idea and concepts as the facts he should be able to answer every question on a certain topic, without greater problems concerning his preparation."", 'he might have other problems, but they are not to be discussed here.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
359,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Yeh , it is more important for students to understand ideas and concepts than it is for them to learn facts, because it will help them to have a grip on the concept. Studying the concept with out any idea will not develop the knowledge of the student, the student's knowledge develops only when he thinks about the topic. How did he/she get that thinking? once if they are having some grasp or idea on the topic.","[""Yeh , it is more important for students to understand ideas and concepts than it is for them to learn facts, because it will help them to have a grip on the concept. Studying the concept with out any idea will not develop the knowledge of the student, the student's knowledge develops only when he thinks about the topic."", 'How did he/she get that thinking? once if they are having some grasp or idea on the topic.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
360,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I agree with this. It is really important for students to understand ideas and concepts. It is a more difficult thing than learning facts. First, they can learn facts anytime, if they wish. But how about the ideas or concepts? The answer is it won't. Because to understand ideas and concepts isn't on the text or online. Even the teacher won't teach about that. And I think most of the kids don't know which of these. Do you know why? Most parents and the school sides think they are not necessary to teach or need them. But I think it's wrong. If we get the facts and concepts, the children can understand the really really basic part of things. And that makes children interested. Second, the facts and concepts are more specific things. All adults think, they are difficult for children so children don't have to know about that. That is not true. The truth is the adults don't know about the facts and concepts. That's why they say about that. They don't know so the children don't have to know. I think that's kind of stupid. And the adults scared of the kids will learn that something they didn't know. I think it is a very good thing to know about the facts and concepts. I know it's hard, but if you learn that your world will change. Don't you think that's a more interesting thing than just learning from the text? I think yes. So iwant kids to know about the facts and facts. Then they will be interested in lots of things. If all kids are interested in facts and concepts the world will be a more interesting thing ever.","[""I agree with this. It is really important for students to understand ideas and concepts. It is a more difficult thing than learning facts. First, they can learn facts anytime, if they wish. But how about the ideas or concepts? The answer is it won't. Because to understand ideas and concepts isn't on the text or online. Even the teacher won't teach about that. And I think most of the kids don't know which of these. Do you know why? Most parents and the school sides think they are not necessary to teach or need them. But I think it's wrong. If we get the facts and concepts, the children can understand the really really basic part of things. And that makes children interested. Second, the facts and concepts are more specific things. All adults think, they are difficult for children so children don't have to know about that. That is not true. The truth is the adults don't know about the facts and concepts. That's why they say about that. They don't know so the children don't have to know. I think that's kind of stupid. And the adults scared of the kids will learn that something they didn't know. I think it is a very good thing to know about the facts and concepts. I know it's hard, but if you learn that your world will change. Don't you think that's a more interesting thing than just learning from the text? I think yes. So iwant kids to know about the facts and facts. Then they will be interested in lots of things."", 'If all kids are interested in facts and concepts the world will be a more interesting thing ever.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
361,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I agree with this statemen. Successful people try new things because they want to get a new degree. There are several reasons for this. All people who have alot of achievements are n't satisfied with trying new things. As their ambitious force them a new achievement, they want to learn new things even if it is risky. They consider taking a risk about one different thing they didn't know before about it because these kinds of people don't like monotone life. In my opinion, this knife is better than the other. Trying new things adds to our lives numerous new concepts. For example, I like playing soccer. When I was in my country, I played soccer every weekend. After for a while, I was bored playing soccer.","[""I agree with this statemen. Successful people try new things because they want to get a new degree. There are several reasons for this. All people who have alot of achievements are n't satisfied with trying new things. As their ambitious force them a new achievement, they want to learn new things even if it is risky. They consider taking a risk about one different thing they didn't know before about it because these kinds of people don't like monotone life. In my opinion, this knife is better than the other. Trying new things adds to our lives numerous new concepts. For example, I like playing soccer. When I was in my country, I played soccer every weekend."", 'After for a while, I was bored playing soccer.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
362,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"""You should go to school, learn a lot of different things. "" That is what parents often said. But I do not completely agree with the fact that it is better to have broad knowledge of many academic subjects than to specialize in one specific subject. In deed,I support the view that specialization is a good thing. So, people know what they are talking about. In some fields, like men who built houses, specialization is necessary : how could someone as good at painting as a wood table? Furthermore, it implies a longer study if you want to have broad knowledge. Moreover, if someone has broad knowledge, I think it is impossible that he knows accurately all his many academic subjects he has even learned. This is a great problem, there are not a lot of people in the world who have this capacity. You need to be very smart, like Leonard from Vinci. He is a good example. Nevertheless, in contrast to my first explanation, it is important too, to have people who know a little bit about everything. Important because those people will bring an opening mind : they will be the referants between specialists. And because of their knowledge, they will be able to resolve problems and manage a team. That's why they have a great adaptability. To conclude with this statement, i think that in a society we need specialists and we need generalists. They both complain about themselves. But like specialized doctors in aesthetic for example, couldn't ze imagine more people who could have a broad knowledge of many academic subjects and after that more specialized in one subject ?.","['""You should go to school, learn a lot of different things. "" That is what parents often said. But I do not completely agree with the fact that it is better to have broad knowledge of many academic subjects than to specialize in one specific subject. In deed,I support the view that specialization is a good thing. So, people know what they are talking about. In some fields, like men who built houses, specialization is necessary : how could someone as good at painting as a wood table? Furthermore, it implies a longer study if you want to have broad knowledge. Moreover, if someone has broad knowledge, I think it is impossible that he knows accurately all his many academic subjects he has even learned. This is a great problem, there are not a lot of people in the world who have this capacity. You need to be very smart, like Leonard from Vinci. He is a good example. Nevertheless, in contrast to my first explanation, it is important too, to have people who know a little bit about everything. Important because those people will bring an opening mind : they will be the referants between specialists. And because of their knowledge, they will be able to resolve problems and manage a team. That\'s why they have a great adaptability. To conclude with this statement, i think that in a society we need specialists and we need generalists. They both complain about themselves.', ""But like specialized doctors in aesthetic for example, couldn't ze imagine more people who could have a broad knowledge of many academic subjects and after that more specialized in one subject ?.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
363,Young people nowadays do not give enough time to helping their communities.,"There are certain considerations or factors which everyone takes into account when considering the issue. Different people have different opinions due to their respective experience. On the one hand, some people argue that young people nowadays should volunteer to help their communities. On the other hand, others believe that young people don't have to help their communities because they don't have enough time so far. I agree with the fact that young people nowadays do not give enough time to helping their communities. In the following discussions, I would like to present the reasons to support my viewpoints. First of all, most young people are too busy concerning fashionable information such as stars' information, friendships, and so on. It usually makes them not have enough time to help their communities. In other words, they usually care about themselves more than others. For example, if you talk about what happened to the famous star recently, they will have stronger interests in that issue such as wearing fashionable clothes, and being attractive in their appearances. There are so many attractive things to worth paying attention to.","[""There are certain considerations or factors which everyone takes into account when considering the issue. Different people have different opinions due to their respective experience. On the one hand, some people argue that young people nowadays should volunteer to help their communities. On the other hand, others believe that young people don't have to help their communities because they don't have enough time so far. I agree with the fact that young people nowadays do not give enough time to helping their communities. In the following discussions, I would like to present the reasons to support my viewpoints. First of all, most young people are too busy concerning fashionable information such as stars' information, friendships, and so on. It usually makes them not have enough time to help their communities. In other words, they usually care about themselves more than others. For example, if you talk about what happened to the famous star recently, they will have stronger interests in that issue such as wearing fashionable clothes, and being attractive in their appearances."", 'There are so many attractive things to worth paying attention to.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
364,Young people enjoy life more than older people do.,"Enjoyment in life is very subjective. What one person enjoys doing in life , the other person might think to be boring and uninteresting. However, young people have a larger scope to enjoy their lives than older people and hence i agree with the statement that'Young people enjoy life more than older people do' Age is always associated with ailments. During old age , these health ailments prevent people from indulging in activities they would have loved to do. For example, outings and adventurous trips are not feasible for them. The younger generation can enjoy the excitement of adventure sports , though not regularly , but surely during the vacations. The activities like driving , gyming are not recommended for older people even though they might find enjoyment in them. The older generation starts looking at life differently. They don't enjoy going to the movies and plays which is actually fun.","[""Enjoyment in life is very subjective. What one person enjoys doing in life , the other person might think to be boring and uninteresting. However, young people have a larger scope to enjoy their lives than older people and hence i agree with the statement that'Young people enjoy life more than older people do' Age is always associated with ailments. During old age , these health ailments prevent people from indulging in activities they would have loved to do. For example, outings and adventurous trips are not feasible for them. The younger generation can enjoy the excitement of adventure sports , though not regularly , but surely during the vacations. The activities like driving , gyming are not recommended for older people even though they might find enjoyment in them. The older generation starts looking at life differently."", ""They don't enjoy going to the movies and plays which is actually fun.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
365,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I disagree with the statement that it is more important for students to understand ideas and concepts than it is for them to learn facts. Facts are things that are true no matter what and in pretty much every scenario. Although ideas and concepts can vary. Ideas are what a person or a group of people believe and may not be one hundred percent concrete. Concepts can be altered , modified or even proven to be false. A fact would be, what goes up must come down. That is a proven fact. No matter where you are on earth, whatever is launched up into the air does not matter how high, it will eventually come crashing down back to earth due to the gravitational pull. An idea and concept on the other hand would be the evolution from monkey to man. This is just an idea nothing is for certain about this hypothesis or concept. Many people may believe otherwise, that man's kind originated from Adam and Eve and that they both lived in the garden of Eden. Although one may be more believable than the other they are just ideas and different concepts made up of different people whom may have influencedothers.","[""I disagree with the statement that it is more important for students to understand ideas and concepts than it is for them to learn facts. Facts are things that are true no matter what and in pretty much every scenario. Although ideas and concepts can vary. Ideas are what a person or a group of people believe and may not be one hundred percent concrete. Concepts can be altered , modified or even proven to be false. A fact would be, what goes up must come down. That is a proven fact. No matter where you are on earth, whatever is launched up into the air does not matter how high, it will eventually come crashing down back to earth due to the gravitational pull. An idea and concept on the other hand would be the evolution from monkey to man. This is just an idea nothing is for certain about this hypothesis or concept. Many people may believe otherwise, that man's kind originated from Adam and Eve and that they both lived in the garden of Eden."", 'Although one may be more believable than the other they are just ideas and different concepts made up of different people whom may have influencedothers.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
366,Young people enjoy life more than older people do.,"Yes, i agree with the statement. Young people are the future of the world,they remain active in their young period but while they get older they losepatience,concentration and the body organs get weak,they may see inactive compared with young people. As young people have many dreams and have many goals to achieve. They work accordingly to achieve their goals and their age is in the stage that they are ready to do anything,young people say and prove 'nothing is impossible'. they can jump,play and enjoy the wholelife to the maximum extent. well about older people they will losetheir patience ,they have to look after the whole family and will face many problems regarding family and now they have no strength to do more work,no strength to dance ,jump and travel. For example ,lets take my young cousin,when his family went on holiday including his grandfather who is 70 years old,my cousin explored the whole city and visited many religious places,which made him happy or he may enjoythat. while his grandfather who is also interested in seeing those places, was due to his physical weakness and due to the temperature variance he didn't resist at that place.","[""Yes, i agree with the statement. Young people are the future of the world,they remain active in their young period but while they get older they losepatience,concentration and the body organs get weak,they may see inactive compared with young people. As young people have many dreams and have many goals to achieve. They work accordingly to achieve their goals and their age is in the stage that they are ready to do anything,young people say and prove 'nothing is impossible'. they can jump,play and enjoy the wholelife to the maximum extent. well about older people they will losetheir patience ,they have to look after the whole family and will face many problems regarding family and now they have no strength to do more work,no strength to dance ,jump and travel. For example ,lets take my young cousin,when his family went on holiday including his grandfather who is 70 years old,my cousin explored the whole city and visited many religious places,which made him happy or he may enjoythat."", ""while his grandfather who is also interested in seeing those places, was due to his physical weakness and due to the temperature variance he didn't resist at that place.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
367,The best way to travel is in a group led by a tour guide.,"Some people disagree with the statement that the best way to travel is in a group led by a tour guide. However, personally I agree with the statement for the following reasons. First, traveling with a tour guide could save time. For example, in 2005 I travelled to Italy with my mother by using a tour company. My mother and I wanted to go to Italy for a long time and so we were looking forward to visiting museums and historical places. However, there are many museums and famous places in Italy.","['Some people disagree with the statement that the best way to travel is in a group led by a tour guide. However, personally I agree with the statement for the following reasons. First, traveling with a tour guide could save time. For example, in 2005 I travelled to Italy with my mother by using a tour company. My mother and I wanted to go to Italy for a long time and so we were looking forward to visiting museums and historical places.', 'However, there are many museums and famous places in Italy.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
368,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"In my country, there is an old saying ; to teach the way of taking fishes instead of giving fishes. It says the importance of learning not only the facts but also the "" way"". But it highlights the importance of the way. Like this old saying, I agree that understanding ideas and concepts is more important than learning facts. First, If students understand ideas and concepts then they can understand more difficult questions. For example, when I was a middle school student, at the start of math class, I couldn't understand what the teacher said. But finally understood the way of solving the math problems, I could solve another math question. Although that question was more difficult, I understood the way of solving it so I could do it. If I couldn't understand, I couldn't answer that question. Second, If students understand ideas and concepts, they can imagine more ideas and concepts. I mean, for instance, when I was a high school student, I learned about poetry. Most people don't like poets because of their words. Those words were difficult to understand except by the teacher. Teacher could understand all of the words. That is why it is more important to understand ideas and concepts than to learn facts, I couldn't understand because I didn't have any idea.","['In my country, there is an old saying ; to teach the way of taking fishes instead of giving fishes. It says the importance of learning not only the facts but also the "" way"". But it highlights the importance of the way. Like this old saying, I agree that understanding ideas and concepts is more important than learning facts. First, If students understand ideas and concepts then they can understand more difficult questions. For example, when I was a middle school student, at the start of math class, I couldn\'t understand what the teacher said. But finally understood the way of solving the math problems, I could solve another math question. Although that question was more difficult, I understood the way of solving it so I could do it. If I couldn\'t understand, I couldn\'t answer that question. Second, If students understand ideas and concepts, they can imagine more ideas and concepts. I mean, for instance, when I was a high school student, I learned about poetry. Most people don\'t like poets because of their words. Those words were difficult to understand except by the teacher. Teacher could understand all of the words.', ""That is why it is more important to understand ideas and concepts than to learn facts, I couldn't understand because I didn't have any idea.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
369,Most advertisements make products seem much better than they really are.,"Humankind always needs to earn more to reach good lifestandarts. Therefore the amount of money is a very important aspect of human life. Everybody has different points of views about how they must earn the money. Some assume that advertisements are the best way to show how your product is to the customers. I personally think that advertisements make products seem much better than they really are. The reasons are; to sell more, to be the biggest company in the market. First of all the main reason why the products seem better is to sell more. With a cheap advertisement one can easily sell a lot of his product. For example Burger King is one of the largest fast food restaurants in the world.","['Humankind always needs to earn more to reach good lifestandarts. Therefore the amount of money is a very important aspect of human life. Everybody has different points of views about how they must earn the money. Some assume that advertisements are the best way to show how your product is to the customers. I personally think that advertisements make products seem much better than they really are. The reasons are; to sell more, to be the biggest company in the market. First of all the main reason why the products seem better is to sell more. With a cheap advertisement one can easily sell a lot of his product.', 'For example Burger King is one of the largest fast food restaurants in the world.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
370,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I agree with this. It is really important for students to understand ideas and concepts. It is a more difficult thing than learning facts. First, they can learn facts anytime, if they wish. But how about the ideas or concepts? The answer is it won't. Because to understand ideas and concepts isn't on the text or online. Even the teacher won't teach about that. And I think most of the kids don't know which of these. Do you know why? Most parents and the school sides think they are not necessary to teach or need them. But I think it's wrong. If we get the facts and concepts, the children can understand the really really basic part of things. And that makes children interested. Second, the facts and concepts are more specific things. All adults think, they are difficult for children so children don't have to know about that.","[""I agree with this. It is really important for students to understand ideas and concepts. It is a more difficult thing than learning facts. First, they can learn facts anytime, if they wish. But how about the ideas or concepts? The answer is it won't. Because to understand ideas and concepts isn't on the text or online. Even the teacher won't teach about that. And I think most of the kids don't know which of these. Do you know why? Most parents and the school sides think they are not necessary to teach or need them. But I think it's wrong. If we get the facts and concepts, the children can understand the really really basic part of things. And that makes children interested. Second, the facts and concepts are more specific things."", ""All adults think, they are difficult for children so children don't have to know about that.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
371,"In twenty years, there will be fewer cars in use than there are today.","Do you have a driver's license? Recently, a lot of people got driver's licenses in Japan, especially students. Therefore, I think more cars will be sold because more people will get driver's licenses and high technology is innovated. Many people tend to think that cars are very convenient for moving, so they get their driver's licence. For example, almost all my friends have driver's licenses and when we travel, we always travel by car. We like listening to music in a car. In addition, we think cars are convenient because we can go anywhere by car. If we take trains, we often have to walk to our destination. Some friends have their own cars and the rest of them work hard to buy cars. Therefore, cars are needed by many people. Many companies make many cars to show their high technology. I major in mechanical engineering at my university. One day, I went to the plants of Toyota and Nissan to study making cars. The engineers in both Toyota and Nissan make an effort to create new cars. They want to improve the speed and comfort of cars, and they care about the environment. So, a number of new model cars are shown. Although I know we have some problems with cars such as accidents involving cars and destroying the environment, I think we can't get rid of our current life.","[""Do you have a driver's license? Recently, a lot of people got driver's licenses in Japan, especially students. Therefore, I think more cars will be sold because more people will get driver's licenses and high technology is innovated. Many people tend to think that cars are very convenient for moving, so they get their driver's licence. For example, almost all my friends have driver's licenses and when we travel, we always travel by car. We like listening to music in a car. In addition, we think cars are convenient because we can go anywhere by car. If we take trains, we often have to walk to our destination. Some friends have their own cars and the rest of them work hard to buy cars. Therefore, cars are needed by many people. Many companies make many cars to show their high technology. I major in mechanical engineering at my university. One day, I went to the plants of Toyota and Nissan to study making cars. The engineers in both Toyota and Nissan make an effort to create new cars. They want to improve the speed and comfort of cars, and they care about the environment. So, a number of new model cars are shown."", ""Although I know we have some problems with cars such as accidents involving cars and destroying the environment, I think we can't get rid of our current life.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
372,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"In my opinion, understanding ideas and concepts is very Important. The subject like java, we can know the knowledge of java by understanding the ideas and concepts. concepts are more Important than facts. By studying the facts like sun microsystems invented java,we can't understand the features ofjava. we can also learn by something hearing and studying the facts.","[""In my opinion, understanding ideas and concepts is very Important. The subject like java, we can know the knowledge of java by understanding the ideas and concepts. concepts are more Important than facts. By studying the facts like sun microsystems invented java,we can't understand the features ofjava."", 'we can also learn by something hearing and studying the facts.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
373,Successful people try new things and take risks rather than only doing what they already know how to do well.,Today it is very difficult to invent new things or find new ways to be successful. But what is the best way to be successful? Should you take risks? And for which people is it easier to take risks? In my opinion it is not easy for an unsuccessful person to take a risk. Because there must be no reasons because this person is unsuccessful.,"['Today it is very difficult to invent new things or find new ways to be successful. But what is the best way to be successful? Should you take risks? And for which people is it easier to take risks? In my opinion it is not easy for an unsuccessful person to take a risk.', 'Because there must be no reasons because this person is unsuccessful.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
374,Successful people try new things and take risks rather than only doing what they already know how to do well.,"When asked the question what the key to success is ,different people may hold different perspectives as per their own experience and behavior. Some people believe in doing the same thing repeatedly to excel because they believe that this way they will be successful;but , I agree with the statement that successful people try new things and take risks. The reason, I think, is that We learn a lot while doing something new and it opens the door to success. Therefore, by trying new things and taking risks,we learn something new which leads us to succeed eventually. One reason ,I believe that trying new things leads us to succeed is that new attempts always explore the new area of growth for us. When we try something new we learn about that field which helps us to grow. Take my wife's example.","['When asked the question what the key to success is ,different people may hold different perspectives as per their own experience and behavior. Some people believe in doing the same thing repeatedly to excel because they believe that this way they will be successful;but , I agree with the statement that successful people try new things and take risks. The reason, I think, is that We learn a lot while doing something new and it opens the door to success. Therefore, by trying new things and taking risks,we learn something new which leads us to succeed eventually. One reason ,I believe that trying new things leads us to succeed is that new attempts always explore the new area of growth for us. When we try something new we learn about that field which helps us to grow.', ""Take my wife's example.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
375,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I completely agree with the statement that ' successful people try new things and take risks rather than only doing what they already know how to do well'. In today's world successful person is not the only one who has lots of money or is very well known , it is somebody who has done something different from the others. There is nothing great if you repeat something that is already being done by somebody else. Successful people try new things who move ahead and in a different direction than everybody else does.","[""I completely agree with the statement that ' successful people try new things and take risks rather than only doing what they already know how to do well'. In today's world successful person is not the only one who has lots of money or is very well known , it is somebody who has done something different from the others. There is nothing great if you repeat something that is already being done by somebody else."", 'Successful people try new things who move ahead and in a different direction than everybody else does.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
376,Young people enjoy life more than older people do.,"Does entertainment and taking pleasure in life depend on the people's age or not ? I believe that it is basically the character of the individual that the response lies on. It is true that with age, people have been loosing their physical activities, capacities especially in terms of participating in sporting activities. But enjoying life is not only limited by doing sport or showing the strength of your body. As we grow up' our intellectual capacity also improves. How about reading, playing bridge, doing hobbies like medicine? It all depends on the character, and also for minor factors his or her background (education ), the environment he or she lives in (his friendship) and financial means.","[""Does entertainment and taking pleasure in life depend on the people's age or not ? I believe that it is basically the character of the individual that the response lies on. It is true that with age, people have been loosing their physical activities, capacities especially in terms of participating in sporting activities. But enjoying life is not only limited by doing sport or showing the strength of your body. As we grow up' our intellectual capacity also improves."", 'How about reading, playing bridge, doing hobbies like medicine? It all depends on the character, and also for minor factors his or her background (education ), the environment he or she lives in (his friendship) and financial means.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
377,"In twenty years, there will be fewer cars in use than there are today.","I disagree that there will be fewer cars in use in the next twenty years. I can give the following reasons for my opinion. Firstly,the population of the world is increasing exponentially. This will increase the need for transport. When viewed in detail the majority ofcountries' means of transport is cars. As per to satisfy the needs of the growing population the usage of cars will definitely increase in the near future which can be a good reason to contradict the statement The second reason is the decline in the cost of. When studied about the statistics from the time of the invention of the car. The cost of cars has declined to a larger extent. This made cars available to the large middle class societies in the world. Since the economic and financial status of the people is increasing, middle class societies are also increasing. This means the need for cars is also increasing. This combines the declining prices of cars and the usage of cars will be increased. This means that in the near future the usage of cars will be further increased. Nowadays cars are manufactured which run on batteries.","[""I disagree that there will be fewer cars in use in the next twenty years. I can give the following reasons for my opinion. Firstly,the population of the world is increasing exponentially. This will increase the need for transport. When viewed in detail the majority ofcountries' means of transport is cars. As per to satisfy the needs of the growing population the usage of cars will definitely increase in the near future which can be a good reason to contradict the statement The second reason is the decline in the cost of. When studied about the statistics from the time of the invention of the car. The cost of cars has declined to a larger extent. This made cars available to the large middle class societies in the world. Since the economic and financial status of the people is increasing, middle class societies are also increasing. This means the need for cars is also increasing. This combines the declining prices of cars and the usage of cars will be increased. This means that in the near future the usage of cars will be further increased."", 'Nowadays cars are manufactured which run on batteries.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
