,title,text,sents,coherence_per_sent,cohesion_per_sent,consistency_per_sent,relevance_per_sent
776,The best way to travel is in a group led by a tour guide.,"First of all, I agree with the statement given here that ""The best way to travel is in a group led by a fow guide"" My first reason is,as we go to a new place,we may not know how the place will be,how the behaviour of the people will be,what their culture is,what their customs are etc. If we go to some american countries,we may find some difficulty ,understanding their language and also we cannot understand their accent eventhough they speak english. For example suppose you planned to go toFrance. The language the people speak there is French. You may not understand French. Here you need a guide. My second reason is,if the place you planned to tour is a historic place without a guide,you finally end up with the crooked structures you saw there. As each historic place has a history behind its main purpose is to know its history. As we are not familiar with the place and its history,a guide is the right person to explain it. For example,take the instance of mahabalipuram,a famous historic site in India. It's all filled with temples made ofrock, carrying on stone etc. We need a guide to explain what rocky scenery is like. And lastly the important thing is to fulfil the purpose for which you have spent the money, lets suppose you have booked an Europe tour.","['First of all, I agree with the statement given here that ""The best way to travel is in a group led by a fow guide"" My first reason is,as we go to a new place,we may not know how the place will be,how the behaviour of the people will be,what their culture is,what their customs are etc. If we go to some american countries,we may find some difficulty ,understanding their language and also we cannot understand their accent eventhough they speak english. For example suppose you planned to go toFrance. The language the people speak there is French. You may not understand French. Here you need a guide. My second reason is,if the place you planned to tour is a historic place without a guide,you finally end up with the crooked structures you saw there. As each historic place has a history behind its main purpose is to know its history. As we are not familiar with the place and its history,a guide is the right person to explain it. For example,take the instance of mahabalipuram,a famous historic site in India. It\'s all filled with temples made ofrock, carrying on stone etc. We need a guide to explain what rocky scenery is like.', 'And lastly the important thing is to fulfil the purpose for which you have spent the money, lets suppose you have booked an Europe tour.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
777,Young people enjoy life more than older people do.,Conventional wisdom has it that young people enjoy life more than older people do because they are healthier and they haven't had too many sad experiences yet. I think that it is ironic since most people want to live longer.,"[""Conventional wisdom has it that young people enjoy life more than older people do because they are healthier and they haven't had too many sad experiences yet."", 'I think that it is ironic since most people want to live longer.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
778,Young people enjoy life more than older people do.,"People usually say that young people are the future of our society. It is because they have much more time to think about their rest of their lives and their futures. In addition they have a lot of opportunities to learn and try what they want. Moreover, young people are usually very healthy to do something hard that they face on. Therefore, I agree with the statement that young people enjoy life more than older people do. Firstly, older people have less time to consider and have already experienced many things that they can enjoy their lives. Young people are literally 'young', so they have lots of time to think about their lives.","['People usually say that young people are the future of our society. It is because they have much more time to think about their rest of their lives and their futures. In addition they have a lot of opportunities to learn and try what they want. Moreover, young people are usually very healthy to do something hard that they face on. Therefore, I agree with the statement that young people enjoy life more than older people do. Firstly, older people have less time to consider and have already experienced many things that they can enjoy their lives.', ""Young people are literally 'young', so they have lots of time to think about their lives.""]","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
779,It is more important for students to understand ideas and concepts than it is for them to learn facts.,I agree with the statement because it is more important for students to understand ideas and concepts than it is to learn facts. The first factor is age at this age as a student it is better to learn the concepts and understand the ideas because at this age we should learn about the concepts which are the first step for a student. At this age students can easily grasp the point of concepts. for example take a student in the 7th standard in that class teachers teach the basics of the subject so it is time for him to learn the concepts then facts. Second is as the student grows older he can learn about the facts. Any student who is getting older can learn from his past about the facts. For example consider a 10th standard student as he gets older he realizes the facts in this world. So it is better for him to concentrate on his studies then to know about the facts. Third is it's the time for students to improve their skills in their studies because if they improve their skills in it then they automatically learn about the facts in it. For example consider a student who is studying for the 12th standard he learns from his past life the facts in it. as he growsup he knows more about the facts so it is better for students to concentrate on understanding the ideas and the concepts. Fourth at the student's age knowing about the facts can cause problems.,"[""I agree with the statement because it is more important for students to understand ideas and concepts than it is to learn facts. The first factor is age at this age as a student it is better to learn the concepts and understand the ideas because at this age we should learn about the concepts which are the first step for a student. At this age students can easily grasp the point of concepts. for example take a student in the 7th standard in that class teachers teach the basics of the subject so it is time for him to learn the concepts then facts. Second is as the student grows older he can learn about the facts. Any student who is getting older can learn from his past about the facts. For example consider a 10th standard student as he gets older he realizes the facts in this world. So it is better for him to concentrate on his studies then to know about the facts. Third is it's the time for students to improve their skills in their studies because if they improve their skills in it then they automatically learn about the facts in it. For example consider a student who is studying for the 12th standard he learns from his past life the facts in it. as he growsup he knows more about the facts so it is better for students to concentrate on understanding the ideas and the concepts."", ""Fourth at the student's age knowing about the facts can cause problems.""]","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
780,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I agree with this statemen. Successful people try new things because they want to get a new degree. There are several reasons for this. All people who have alot of achievements are n't satisfied with trying new things. As their ambitious force them a new achievement, they want to learn new things even if it is risky. They consider taking a risk about one different thing they didn't know before about it because these kinds of people don't like monotone life. In my opinion, this knife is better than the other. Trying new things adds to our lives numerous new concepts. For example, I like playing soccer. When I was in my country, I played soccer every weekend. After for a while, I was bored playing soccer. I want to change something in my life style. Before I came to the US, I didn't know about American football. Now I am learning about it. I also like it, I learnt several new rules about sport, so it encourages me to play it. The other example is about risky. I took a PhD in education for two years in my country. I want to change my education place even if it has many risks. These are spending alot of money, passing the toefl exam, and completing a new phd education in theUS. They didn't know how much money I spent before.","[""I agree with this statemen. Successful people try new things because they want to get a new degree. There are several reasons for this. All people who have alot of achievements are n't satisfied with trying new things. As their ambitious force them a new achievement, they want to learn new things even if it is risky. They consider taking a risk about one different thing they didn't know before about it because these kinds of people don't like monotone life. In my opinion, this knife is better than the other. Trying new things adds to our lives numerous new concepts. For example, I like playing soccer. When I was in my country, I played soccer every weekend. After for a while, I was bored playing soccer. I want to change something in my life style. Before I came to the US, I didn't know about American football. Now I am learning about it. I also like it, I learnt several new rules about sport, so it encourages me to play it. The other example is about risky. I took a PhD in education for two years in my country. I want to change my education place even if it has many risks. These are spending alot of money, passing the toefl exam, and completing a new phd education in theUS."", ""They didn't know how much money I spent before.""]","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
781,"In twenty years, there will be fewer cars in use than there are today.","In the world, there are so many cars that people can use them for transportation. It is necessary because of illness. When one of the family members becomes ill, she needs a car. That's why an ambulance may not come immediately. However, cars may not be used in the future because people don't want to use them such as telecommuting, air pollution and price. To begin with, telecommuting is important for people because people will want to work these kinds of jobs.","[""In the world, there are so many cars that people can use them for transportation. It is necessary because of illness. When one of the family members becomes ill, she needs a car. That's why an ambulance may not come immediately. However, cars may not be used in the future because people don't want to use them such as telecommuting, air pollution and price."", 'To begin with, telecommuting is important for people because people will want to work these kinds of jobs.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
782,Most advertisements make products seem much better than they really are.,"Have you ever an uncomfortable feeling, when you watch the mass media because of news? There is so much news and new information in mass media such as newspapers, TV, radio. Sometimes, we should think about whether it is true or not. Because most advertisements make products seem much better than they really are. For the person who wants to know, there are a couple of reasons. First of all, most advertisements try to emphasize the good point more than the weak point. Eventhough it is not good for the body and it istroublesome, they just want to sell the product. For instance, as you know, fast food is not good for your health. However, the companies which produce fast food, they usually hide the fact which can cause problems for the body like cancer. In particular, for children, they can be addicted to fast food because they just see the advertisement which looks delicious. Secondly, the advertisements can advertise the thing in the wrong way, It means the truth can be hidden by force. In illustrative, there are specific rumors about a newspaper company in my country. That is about bad connections between government and newspaper. Actually, nobody doesn't know this fact. but the certain thing is that they usually have good speeches about the government. In addition, the fact is different depending on the view. In fact, the advertisements or some group can abuse the power to show. Because, when the power considers the thing, the thing can easily follow the power role. In conclusion, there are two reasons why an advertisement can make products better than they really are.","[""Have you ever an uncomfortable feeling, when you watch the mass media because of news? There is so much news and new information in mass media such as newspapers, TV, radio. Sometimes, we should think about whether it is true or not. Because most advertisements make products seem much better than they really are. For the person who wants to know, there are a couple of reasons. First of all, most advertisements try to emphasize the good point more than the weak point. Eventhough it is not good for the body and it istroublesome, they just want to sell the product. For instance, as you know, fast food is not good for your health. However, the companies which produce fast food, they usually hide the fact which can cause problems for the body like cancer. In particular, for children, they can be addicted to fast food because they just see the advertisement which looks delicious. Secondly, the advertisements can advertise the thing in the wrong way, It means the truth can be hidden by force. In illustrative, there are specific rumors about a newspaper company in my country. That is about bad connections between government and newspaper. Actually, nobody doesn't know this fact. but the certain thing is that they usually have good speeches about the government. In addition, the fact is different depending on the view. In fact, the advertisements or some group can abuse the power to show. Because, when the power considers the thing, the thing can easily follow the power role."", 'In conclusion, there are two reasons why an advertisement can make products better than they really are.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
783,Young people nowadays do not give enough time to helping their communities.,"I strongly disagree with the statement that young people nowadays do not give enough time to helping their communities. In my school days, we gave enough time to help my colleagues in Japan. Developing the economy, we decreased the relationship between the communites in Tokyo. So our school established new subjects which are so amazing. I want to explain the experience through this class. I attended the communication center in my home town after class. My friends and old people who are over 60 years old attended. My friends and I taught about IT products such as cellular and personal computers. Although young people enjoy the Internet and cellular phones, old people do not use them in general. Modern life is sustained by Information Technology. For instance, Japanese cellular phones can be used as railroad tickets, wallets and so on. But it is so complicated that old people enjoy them. If old people do not use them, they can not catch up with the social change. So we teach how to use them in a community center. Moreover, we can learn about Japanese culture and customs from old people. Most of our parents work together and come back late. And we do not live with grandparents. Many children have not a chance to learn about old Japanese culture. For instance, I learned about drinking tea which is one of the most famous and traditional customs in Japan. I think that communication between young and old people resolves the aging problem. Now the number of old people has increased rapidly, they suffer from solitariness. But I think that young people make them active. And it is an advantage that young people learn about customs. These activities improve community problems. Next, I attend to the community's activities such as cleaning the river. The Tamagawa,one of the biggest rivers in Japan, was so beautiful 40 years ago. To improve its condition, I attend this activity.","[""I strongly disagree with the statement that young people nowadays do not give enough time to helping their communities. In my school days, we gave enough time to help my colleagues in Japan. Developing the economy, we decreased the relationship between the communites in Tokyo. So our school established new subjects which are so amazing. I want to explain the experience through this class. I attended the communication center in my home town after class. My friends and old people who are over 60 years old attended. My friends and I taught about IT products such as cellular and personal computers. Although young people enjoy the Internet and cellular phones, old people do not use them in general. Modern life is sustained by Information Technology. For instance, Japanese cellular phones can be used as railroad tickets, wallets and so on. But it is so complicated that old people enjoy them. If old people do not use them, they can not catch up with the social change. So we teach how to use them in a community center. Moreover, we can learn about Japanese culture and customs from old people. Most of our parents work together and come back late. And we do not live with grandparents. Many children have not a chance to learn about old Japanese culture. For instance, I learned about drinking tea which is one of the most famous and traditional customs in Japan. I think that communication between young and old people resolves the aging problem. Now the number of old people has increased rapidly, they suffer from solitariness. But I think that young people make them active. And it is an advantage that young people learn about customs. These activities improve community problems. Next, I attend to the community's activities such as cleaning the river. The Tamagawa,one of the biggest rivers in Japan, was so beautiful 40 years ago."", 'To improve its condition, I attend this activity.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
784,The best way to travel is in a group led by a tour guide.,"As the touring company is more popular recently, the students in the school, some communities and some groups of families go on trips with a tour guide. I agree with the passage, ""The best way to travel is in a group led by a tour guide"" I will give the following two reasons why a trip with a tour guide is the best way. First, tourists can deepen their knowledge of the place where they trip by the tour guide. Most tourists are not familiar with the place; they don't know about the language people speak and the history, what manner and behaviour people respect and so on. Therefore, tourists are necessary to inform tourists what interesting there is ; as a result, they have fun in the place. Next, tourists need a tour guide who can lead them there. They may lose their way, and be in trouble with the particular language and culture. For example, American children who go to Singapore receive a heavy punishment in order to not follow the rule there: they throw their gum in the public place.","['As the touring company is more popular recently, the students in the school, some communities and some groups of families go on trips with a tour guide. I agree with the passage, ""The best way to travel is in a group led by a tour guide"" I will give the following two reasons why a trip with a tour guide is the best way. First, tourists can deepen their knowledge of the place where they trip by the tour guide. Most tourists are not familiar with the place; they don\'t know about the language people speak and the history, what manner and behaviour people respect and so on. Therefore, tourists are necessary to inform tourists what interesting there is ; as a result, they have fun in the place. Next, tourists need a tour guide who can lead them there. They may lose their way, and be in trouble with the particular language and culture.', 'For example, American children who go to Singapore receive a heavy punishment in order to not follow the rule there: they throw their gum in the public place.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
785,Successful people try new things and take risks rather than only doing what they already know how to do well.,"First, we have to identify what a successful person is. In a general way, it is somebody who realizes something which makes him richer in a psychic or material way. Do we need to act in a creative and brave manner to be successful? Is it necessary to show all those virtues to be successful? Is it the only condition to be successful? On the one hand, successful people need to be recognized to be considered as successful. So, it means that recognition is mandatory to be successful. On the other hand, somebody may have a lot of virtues and those two mentioned before and however being unrecognized. It is possible for people to try new and dangerous things like BASE jumping, but without being outstanding and recognized, this person is not yet successful, only in a private manner like in his family which I would not call successful.","['First, we have to identify what a successful person is. In a general way, it is somebody who realizes something which makes him richer in a psychic or material way. Do we need to act in a creative and brave manner to be successful? Is it necessary to show all those virtues to be successful? Is it the only condition to be successful? On the one hand, successful people need to be recognized to be considered as successful. So, it means that recognition is mandatory to be successful. On the other hand, somebody may have a lot of virtues and those two mentioned before and however being unrecognized.', 'It is possible for people to try new and dangerous things like BASE jumping, but without being outstanding and recognized, this person is not yet successful, only in a private manner like in his family which I would not call successful.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
786,Young people nowadays do not give enough time to helping their communities.,"Personally,I agree with the statement that young people nowadays do not give enough time to helping their communities. It is for the following reasons. First,young people have to learn more skills to compete with other people to survive. Second,young people are more self-centred than they used to be. In addition,young people do n ` t be educated to care about their communities. First,young people have to learn more skills to compete with other people to survive. Today,with the economy growing,people have to earn more money to meet their material desires. In order to make a good living,they spend lots of time learning skills. In contrast, in the past,young people had an easy life,they would have more time to care about other people. Second,young people are more self-centred than they used to be. Today,young people are spoiled. Their parents always provide them with a good life. They can easily get anything they want,so they don ` t appreciate the people who take care of them. Therefore,they are becoming more selfish. For example,one of my friends was born and grew up in a wealthy family.","['Personally,I agree with the statement that young people nowadays do not give enough time to helping their communities. It is for the following reasons. First,young people have to learn more skills to compete with other people to survive. Second,young people are more self-centred than they used to be. In addition,young people do n ` t be educated to care about their communities. First,young people have to learn more skills to compete with other people to survive. Today,with the economy growing,people have to earn more money to meet their material desires. In order to make a good living,they spend lots of time learning skills. In contrast, in the past,young people had an easy life,they would have more time to care about other people. Second,young people are more self-centred than they used to be. Today,young people are spoiled. Their parents always provide them with a good life. They can easily get anything they want,so they don ` t appreciate the people who take care of them. Therefore,they are becoming more selfish.', 'For example,one of my friends was born and grew up in a wealthy family.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
787,Young people nowadays do not give enough time to helping their communities.,"It seems that there has been an argument that young people in this society spend a lot of time helping their communities. There are some points of views that students already participate in enough communities. However, in my opinion this cannot be true in terms of. In this essay. I will briefly present two reasons supporting my opinion. Most of all, individualism causes young people nowadays not to concern themselves about their communities. Most families in this country have one or two children, and they cannot have a chance to experience cooperation. They grew up only with their parents and without any siblings so it is hard to know how to share or yield for others that can learn from a large family. As a result, these children tend to behave individually and do not think about others who need help. This is the main reason why I think young people hardly help others in their communities. Moreover, schools and other organizations require students to do something for society without their own will. What I mean is that this requirement has a bad influence on students. It may help students spend at least time volunteering but they will avoid helping others because of this rule, which is essential to go to a good school or get a better job in our country. In my opinion, helping someone that they don't want to do makes them not do any volunteer work except required time. Therefore, rules that have to.","[""It seems that there has been an argument that young people in this society spend a lot of time helping their communities. There are some points of views that students already participate in enough communities. However, in my opinion this cannot be true in terms of. In this essay. I will briefly present two reasons supporting my opinion. Most of all, individualism causes young people nowadays not to concern themselves about their communities. Most families in this country have one or two children, and they cannot have a chance to experience cooperation. They grew up only with their parents and without any siblings so it is hard to know how to share or yield for others that can learn from a large family. As a result, these children tend to behave individually and do not think about others who need help. This is the main reason why I think young people hardly help others in their communities. Moreover, schools and other organizations require students to do something for society without their own will. What I mean is that this requirement has a bad influence on students. It may help students spend at least time volunteering but they will avoid helping others because of this rule, which is essential to go to a good school or get a better job in our country. In my opinion, helping someone that they don't want to do makes them not do any volunteer work except required time."", 'Therefore, rules that have to.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
788,Young people enjoy life more than older people do.,"During life there are different periods and ages which each of them improve wider differences. The point of view of each period depends on the life experience, the good or bad looks, and how we take the events. Because the needs are totally different among ages. When we were children. Our enjoyment is exploring the world which is around us. We could enjoy things with Tyni. But the fears are the biggest in our life, the unknown things making us frezze. In this period we do not worry about studying, working or earning money. It is funny. I agree that it is the best age for enjoying  yourself. The adolescents usually enjoy launching at the adventure. They do not take safe measures. The tool for enjoying is to be reborn. Their worries are their appearance and how good they look. The headache is the study. They are not afraid of troublesome things they feel that they can manage the whole world. They have not always been accepted in society for being problematic and for driving crazy at their parents. They are noisy people. In the end for adults used to be totallydifferent. They get enjoyment by other ways. Spend time with the family, go on a quiet vacation, read a good book, go to an orchestral concert, work at home, do the house work, are some of the activities which adults prefer to enjoy themselves. While the young people dance in a noisy disco they have a coffee with some old friends. I think that each individual enjoys it in the best way for him. It is no matter what we do for getting. The time is short. We must spend it being happy and making people happy. it is fun to do it.","['During life there are different periods and ages which each of them improve wider differences. The point of view of each period depends on the life experience, the good or bad looks, and how we take the events. Because the needs are totally different among ages. When we were children. Our enjoyment is exploring the world which is around us. We could enjoy things with Tyni. But the fears are the biggest in our life, the unknown things making us frezze. In this period we do not worry about studying, working or earning money. It is funny. I agree that it is the best age for enjoying  yourself. The adolescents usually enjoy launching at the adventure. They do not take safe measures. The tool for enjoying is to be reborn. Their worries are their appearance and how good they look. The headache is the study. They are not afraid of troublesome things they feel that they can manage the whole world. They have not always been accepted in society for being problematic and for driving crazy at their parents. They are noisy people. In the end for adults used to be totallydifferent. They get enjoyment by other ways. Spend time with the family, go on a quiet vacation, read a good book, go to an orchestral concert, work at home, do the house work, are some of the activities which adults prefer to enjoy themselves. While the young people dance in a noisy disco they have a coffee with some old friends. I think that each individual enjoys it in the best way for him. It is no matter what we do for getting. The time is short. We must spend it being happy and making people happy.', 'it is fun to do it.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
789,Young people enjoy life more than older people do.,"""youth is blunder ,manhood is struggle , oldage is a regent"" This quotation really sets out the view towards the essay. I think older people can enjoy their life more then the young ones. For me age doesnt matter much when it comes to the enjoyment of life.","['""youth is blunder ,manhood is struggle , oldage is a regent"" This quotation really sets out the view towards the essay. I think older people can enjoy their life more then the young ones.', 'For me age doesnt matter much when it comes to the enjoyment of life.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
790,Successful people try new things and take risks rather than only doing what they already know how to do well.,Creativity and innovation is an ongoing concern of the business entities. Recent activities such as new programs which aim to encourage people to use their creativity in the projects. Trying alternatives and gaining new perspectives will be efficient in reducing the risk of failing by progressing the potential to produce a solution to problems.,"['Creativity and innovation is an ongoing concern of the business entities. Recent activities such as new programs which aim to encourage people to use their creativity in the projects.', 'Trying alternatives and gaining new perspectives will be efficient in reducing the risk of failing by progressing the potential to produce a solution to problems.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
791,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"It is a controversial problem about whether people should have broad knowledge of many academic subjects or not. Different people may make different decisions depending on their background. Some friends of mine think that it is better for them to specialize in one specific subject such as math or music. But according to my own personality and background, I can not agree with them. I think man should have broad knowledge of many academic subjects. Reasons and evidences are listed as follows. The world now, unlike 100 years ago, needs a man who can only know one subject. It needs people who can have broad knowledge. For example, engineers now only need to know about engineering,but also need to have the ability to use a computer. Because most of their works are completed on computers. So if he is only a specialist in engineering, he will not finish his work perfectly. Furthermore,Having broad knowledge of many academic subjects is to make the students get used to the world now as well as to let them have a wide choice for the future. It is hard to say that a student majoring in engineering will become an engineer after his graduation. It is common to see students in college change their majors. But a man only good at one subject will not have the free time to do so. As the most modern buildings are a mixture of music and painting. A specialist is the man who soeciallyizes in more than one subject. The famous English detectives in the novels are good at detective and music. Such examples can be seen in every day life. A man should have a wide knowledge of many subjects because the world needs him to do so.","['It is a controversial problem about whether people should have broad knowledge of many academic subjects or not. Different people may make different decisions depending on their background. Some friends of mine think that it is better for them to specialize in one specific subject such as math or music. But according to my own personality and background, I can not agree with them. I think man should have broad knowledge of many academic subjects. Reasons and evidences are listed as follows. The world now, unlike 100 years ago, needs a man who can only know one subject. It needs people who can have broad knowledge. For example, engineers now only need to know about engineering,but also need to have the ability to use a computer. Because most of their works are completed on computers. So if he is only a specialist in engineering, he will not finish his work perfectly. Furthermore,Having broad knowledge of many academic subjects is to make the students get used to the world now as well as to let them have a wide choice for the future. It is hard to say that a student majoring in engineering will become an engineer after his graduation. It is common to see students in college change their majors. But a man only good at one subject will not have the free time to do so. As the most modern buildings are a mixture of music and painting. A specialist is the man who soeciallyizes in more than one subject. The famous English detectives in the novels are good at detective and music. Such examples can be seen in every day life.', 'A man should have a wide knowledge of many subjects because the world needs him to do so.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
792,Successful people try new things and take risks rather than only doing what they already know how to do well.,People do things in different ways. Successful ones try new things and take risks instead of using the ways they already know. I agree with this statement for many reasons. Successful people usually find out new ways of doing well even if they already know others' successful roads. It is because of their need to have more success and also need to be more proud of themselves. Because they want to protect them and people than they merited their ttle of SUCCESSFUL PEOPLE.,"[""People do things in different ways. Successful ones try new things and take risks instead of using the ways they already know. I agree with this statement for many reasons. Successful people usually find out new ways of doing well even if they already know others' successful roads. It is because of their need to have more success and also need to be more proud of themselves."", 'Because they want to protect them and people than they merited their ttle of SUCCESSFUL PEOPLE.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
793,Young people enjoy life more than older people do.,"Everyone wants to enjoy life and live happily. We are all different and can not be the same in appearances and preferences. As industry develops, people get more chances to enjoy their life in various ways. For example, before the invention of the airplane, travelling around the world was not as easy as nowadays. But we have a lot of things to do in our free time. Therefore, some people might say that young people these days enjoy life more than older people do. It is true in some respects because young people have more alternations for enjoying life and many leisure equipment has been inventedgradually. I think that enjoyment of life does not mean the physical aspects always. Of course, youth itself is a beautiful one. On the other hand, we should plan our future life and plan to prepare for that in our young days.","['Everyone wants to enjoy life and live happily. We are all different and can not be the same in appearances and preferences. As industry develops, people get more chances to enjoy their life in various ways. For example, before the invention of the airplane, travelling around the world was not as easy as nowadays. But we have a lot of things to do in our free time. Therefore, some people might say that young people these days enjoy life more than older people do. It is true in some respects because young people have more alternations for enjoying life and many leisure equipment has been inventedgradually. I think that enjoyment of life does not mean the physical aspects always. Of course, youth itself is a beautiful one.', 'On the other hand, we should plan our future life and plan to prepare for that in our young days.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
794,Most advertisements make products seem much better than they really are.,"Many people complain that most advertisements make products seem much better than they really are. In my opinion this is true because this is the way companies use to incite people to buy their product, and this is how people can only find out about new products.","['Many people complain that most advertisements make products seem much better than they really are.', 'In my opinion this is true because this is the way companies use to incite people to buy their product, and this is how people can only find out about new products.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
795,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I think it is more important for a student to understand concepts and ideas than to learn facts by hearing. This is for some simple reasons. It might be better for a student to learn facts, dates and results because that is what the teacher asks for. But in real life, this means life after school, the time you need to work for your money to survive, it is better to understand things. A person not able to understand what she or he is doing is not able to develop an idea to find mistakes and eliminate them. A person who is able to do this would be much more successful in her/his job, just because of being able to make the way of working more effective. In school this kind of understanding and finding solutions to problems should be taught. Another reason why a theme should be understood is because of fun. Fun motivates us to go on, to do more. For some people it might be perfect to learn by heart, but most of them get bored. The more effective way is to support the wishes of people to understand (who do not know the most frequently asked question of a child:""Why? "").","['I think it is more important for a student to understand concepts and ideas than to learn facts by hearing. This is for some simple reasons. It might be better for a student to learn facts, dates and results because that is what the teacher asks for. But in real life, this means life after school, the time you need to work for your money to survive, it is better to understand things. A person not able to understand what she or he is doing is not able to develop an idea to find mistakes and eliminate them. A person who is able to do this would be much more successful in her/his job, just because of being able to make the way of working more effective. In school this kind of understanding and finding solutions to problems should be taught. Another reason why a theme should be understood is because of fun. Fun motivates us to go on, to do more. For some people it might be perfect to learn by heart, but most of them get bored.', 'The more effective way is to support the wishes of people to understand (who do not know the most frequently asked question of a child:""Why? "").']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
796,Successful people try new things and take risks rather than only doing what they already know how to do well.,"These days, so many people hold the opinion that successful people would do what they already know how to do well by their own experience, life style and emotional environment. However some peoplen'tdon't. They hold the opinion that successful people would try new things and take risks rather than only doing what they already know how to do well. And each opinion has its advantages and disadvantages. From my personal perspective, i would prefer the second opinion. first of all, doing what they already know how to do well is safer to get success, however, it may also make you lose something that may even more important. Since it is a world of changing, everything is changing in every minute, if you only do what you already know at your times, you may fall behind the times. So its disadvantages are even bigger than its advantages. the most valuable benefit of my opinion is that trying new things and taking risks may lead you to get more experience in the changing world, you may never lose any information. And that is what the first opinion would never achieve. What's more the advantages of my opinion are bigger than its disadvantages. So many people would think there are too many risks when trying new things and it may lead you to lose more. However, the more risks you get, the bigger seed you receive and that is the difference between successful people and normal people. But successful people are not those taking risks blindly, they think several times about whether they should do it or not until it is possible for them to do it. After understanding, the reasoning above, it is quite safe now to say,.","[""These days, so many people hold the opinion that successful people would do what they already know how to do well by their own experience, life style and emotional environment. However some peoplen'tdon't. They hold the opinion that successful people would try new things and take risks rather than only doing what they already know how to do well. And each opinion has its advantages and disadvantages. From my personal perspective, i would prefer the second opinion. first of all, doing what they already know how to do well is safer to get success, however, it may also make you lose something that may even more important. Since it is a world of changing, everything is changing in every minute, if you only do what you already know at your times, you may fall behind the times. So its disadvantages are even bigger than its advantages. the most valuable benefit of my opinion is that trying new things and taking risks may lead you to get more experience in the changing world, you may never lose any information. And that is what the first opinion would never achieve. What's more the advantages of my opinion are bigger than its disadvantages. So many people would think there are too many risks when trying new things and it may lead you to lose more. However, the more risks you get, the bigger seed you receive and that is the difference between successful people and normal people. But successful people are not those taking risks blindly, they think several times about whether they should do it or not until it is possible for them to do it."", 'After understanding, the reasoning above, it is quite safe now to say,.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
