,title,text,sents,coherence_per_sent,cohesion_per_sent,consistency_per_sent,relevance_per_sent
314,Most advertisements make products seem much better than they really are.,"The notion of an advertisement is a modern phenomenon. Widespread trade and over production paved the way to a firmer competition in the selling business, and promoting a product became mandatory. The convention of the necessity of promotion among producers influenced the consumers as well. This leads to the production of effective advertisements that make the product look better. The media has a very strong influence on people's decisions. This power is so immense, one can even claim that people in the media are in the business of manufacturing will. Televisions are everywhere in the modern world. The effort to run away from televisions, radios or the internet is futile. Being exposed to the advertisements everywhere, changes the way we think. This happens at least in the subconscious level. One can never forget a fancy advertisement.","[""The notion of an advertisement is a modern phenomenon. Widespread trade and over production paved the way to a firmer competition in the selling business, and promoting a product became mandatory. The convention of the necessity of promotion among producers influenced the consumers as well. This leads to the production of effective advertisements that make the product look better. The media has a very strong influence on people's decisions. This power is so immense, one can even claim that people in the media are in the business of manufacturing will. Televisions are everywhere in the modern world. The effort to run away from televisions, radios or the internet is futile. Being exposed to the advertisements everywhere, changes the way we think. This happens at least in the subconscious level."", 'One can never forget a fancy advertisement.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
315,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"Many people will have different ways of responding to this question. but most would say yes it is important for students to understand ideas and concepts. Understanding ideas and concepts opens more doors in life, once students understand concepts and ideas facts will come to them and, students will know what they are talking about later on. First of all, understanding ideas and concepts opens more doors in life because if the student understands the main idea of something the concept will naturally come to them. for example, in business, if the students boss tells them to go do this this and this the student will immediately understand the idea and once he has understood the idea he will naturally understand the concept in order to do something.","['Many people will have different ways of responding to this question. but most would say yes it is important for students to understand ideas and concepts. Understanding ideas and concepts opens more doors in life, once students understand concepts and ideas facts will come to them and, students will know what they are talking about later on. First of all, understanding ideas and concepts opens more doors in life because if the student understands the main idea of something the concept will naturally come to them.', 'for example, in business, if the students boss tells them to go do this this and this the student will immediately understand the idea and once he has understood the idea he will naturally understand the concept in order to do something.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
316,"In twenty years, there will be fewer cars in use than there are today.","Is there fewer cars in twenty years than there are today? Although there are many variables and uncertainties that may affect the number of cars, I agree with the statement. First, air pollution is getting more and more serious. In the last century, human beings have made too many cars. In some big cities, the exhaust of cars is the main cause of breath illness. The government also notices that, and it tries to prevent the problem getting worse. One way is to reduce the number of cars. Besides, driving in the rush hour in the city drives all drivers crazy, and it is almost impossible to find a parking space in the down town. The traffic problem in the city also attracts people to go to work by taking public transportation, and gives up their desire to own their cars. The number and quality of public transportation are growing in most countries, and I think it can replace the role of car in the twenty years. Finally, the oil price now has risen about three times as much as three years ago. The problem will be depleted someday, and people's concern about the problem is reflected in the price now.","['Is there fewer cars in twenty years than there are today? Although there are many variables and uncertainties that may affect the number of cars, I agree with the statement. First, air pollution is getting more and more serious. In the last century, human beings have made too many cars. In some big cities, the exhaust of cars is the main cause of breath illness. The government also notices that, and it tries to prevent the problem getting worse. One way is to reduce the number of cars. Besides, driving in the rush hour in the city drives all drivers crazy, and it is almost impossible to find a parking space in the down town. The traffic problem in the city also attracts people to go to work by taking public transportation, and gives up their desire to own their cars. The number and quality of public transportation are growing in most countries, and I think it can replace the role of car in the twenty years. Finally, the oil price now has risen about three times as much as three years ago.', ""The problem will be depleted someday, and people's concern about the problem is reflected in the price now.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
317,Most advertisements make products seem much better than they really are.,"People make advertisements to sell more products. For this reason, executives should make these products more attractive than they are. Yes advertisements make products seem much better than they really are. We can change their seem with computers or other Think about an apple, you can find it everywhere so what should you do to sell more. Here is the answer, you should take a very red apple also you can show it more attractive with painting it or taking some lights on it and you can show it in your advertisements. So more people can buy it. Or think about a washing machine you have a washing machine factory but your machines quality isn ` t good. So how can you sell them. You must take an advertisement video about how your machines are very good and say some lies then give it to tv channels to show the people you can sell lots of machines and you can add your money to money. Yes there are also good products which have advertisements if you have one of these products it`s no problem you can sell it very easily but you haven`t got good products you must make better advertisements. But there is one thing important after you sell your bad product you ca n ` t sell it again to the customers who bought it,So it would be nice to sell really good products. How can we understand that a product is really bad? of course it would be cheaper than the good one. Ancient Britons say that `` i`m not rich enough to buy a cheap product``. What a true phrase isn`t it? So we mustn`t buy cheap and useless things that we watch their attractive advertisements on tv we must first search for their quality then we can buy them,So businessmen may notsell us bad products.","['People make advertisements to sell more products. For this reason, executives should make these products more attractive than they are. Yes advertisements make products seem much better than they really are. We can change their seem with computers or other Think about an apple, you can find it everywhere so what should you do to sell more. Here is the answer, you should take a very red apple also you can show it more attractive with painting it or taking some lights on it and you can show it in your advertisements. So more people can buy it. Or think about a washing machine you have a washing machine factory but your machines quality isn ` t good. So how can you sell them. You must take an advertisement video about how your machines are very good and say some lies then give it to tv channels to show the people you can sell lots of machines and you can add your money to money. Yes there are also good products which have advertisements if you have one of these products it`s no problem you can sell it very easily but you haven`t got good products you must make better advertisements. But there is one thing important after you sell your bad product you ca n ` t sell it again to the customers who bought it,So it would be nice to sell really good products. How can we understand that a product is really bad? of course it would be cheaper than the good one. Ancient Britons say that `` i`m not rich enough to buy a cheap product``.', 'What a true phrase isn`t it? So we mustn`t buy cheap and useless things that we watch their attractive advertisements on tv we must first search for their quality then we can buy them,So businessmen may notsell us bad products.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
318,The best way to travel is in a group led by a tour guide.,"Nowadays, an increasing number of people like travelling. Someone said that the best way to travel is in a group led by a tour guide, because the guide knows the place more deeply than the travellers, and a group of people will have more fun. But others think that travelling with one or two people without a tour guide is more comfortable. And i'm one of them. First of all, if you have a tour guide and a group of companions, you will not feel very free. Travelling with a tour guide, the plan will be formerly ordered, something you want to see another thing or want to go to another place will not be allowed. You can't change the plan. But for me, the plan which is ordered by the travel company or the tour guide is not the plan i really like, but i can't change, because of the whole ground.","[""Nowadays, an increasing number of people like travelling. Someone said that the best way to travel is in a group led by a tour guide, because the guide knows the place more deeply than the travellers, and a group of people will have more fun. But others think that travelling with one or two people without a tour guide is more comfortable. And i'm one of them. First of all, if you have a tour guide and a group of companions, you will not feel very free. Travelling with a tour guide, the plan will be formerly ordered, something you want to see another thing or want to go to another place will not be allowed. You can't change the plan."", ""But for me, the plan which is ordered by the travel company or the tour guide is not the plan i really like, but i can't change, because of the whole ground.""]","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
319,Most advertisements make products seem much better than they really are.,"I strongly disagree with advertising activities making products seem much better than they really are. This is a case of manepulating customers' decisions. Some times this concept might go further to demonstrate a staus of cheating when mentioning false information about products or giving unreliable guarantees. Companies and goods sellers should talk and describe the actual advantages, features and services they have. Presenting these items to the customers in an attractive way shall not be considered as a manner of cheating or telling lies. Ways of presenting goods and advertising them in a proper and honest way are mentioning the components and items utilized to manufacture these goods. Companies utilizing materials of high quality might point out how good the materials used in manufacturing are. Another way of fair advertising activities, is highlighting the efforts that were required to get some good produced and pointing out the professional and continuous planning to achieve this perfection. Marketing trends in some cultures by attracting consumers by utilizing cultural concepts (e.","[""I strongly disagree with advertising activities making products seem much better than they really are. This is a case of manepulating customers' decisions. Some times this concept might go further to demonstrate a staus of cheating when mentioning false information about products or giving unreliable guarantees. Companies and goods sellers should talk and describe the actual advantages, features and services they have. Presenting these items to the customers in an attractive way shall not be considered as a manner of cheating or telling lies. Ways of presenting goods and advertising them in a proper and honest way are mentioning the components and items utilized to manufacture these goods. Companies utilizing materials of high quality might point out how good the materials used in manufacturing are. Another way of fair advertising activities, is highlighting the efforts that were required to get some good produced and pointing out the professional and continuous planning to achieve this perfection."", 'Marketing trends in some cultures by attracting consumers by utilizing cultural concepts (e.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
320,Young people enjoy life more than older people do.,"Nowadays, young people usually spend most of their time socializing with their buddies, having parties, going surfing, going skiing and having fun. They enjoy their life so much. They think they have so much time to spend with each other. They don't need to worry about getting old. Yet, most sophiscate older people find their ways of life. They find their goal, their dream and they keep moving forward in their life.","[""Nowadays, young people usually spend most of their time socializing with their buddies, having parties, going surfing, going skiing and having fun. They enjoy their life so much. They think they have so much time to spend with each other. They don't need to worry about getting old. Yet, most sophiscate older people find their ways of life."", 'They find their goal, their dream and they keep moving forward in their life.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
321,"In twenty years, there will be fewer cars in use than there are today.","I agree, but!. If we have to be very optimistic, because you never know what is going to happen with the wars and the growth of radicalism in the world. Also we have to take a look at the audience who can demand this kind of product. Everything, is so complex if we see the Petrol market, Thousands , of people, are die every month directly or indirectly because of this problem, so. Of course the first world is asking for the development of new industries in this field of consumption (cars) and this also, demands a lot of petrol and a lot of social politics inside the problem. It is a delicate tool to use against the arabian world to impose his power to take the fuel for the cars, because directly or indirectly all the industries of the cars ( even if they exist in Japan) have something made in America. In my opinion,. it could be too long to explain my real idea about that. I mean , last week I got my driving permit, Now I am crazy about driving, I would like to buy a cheap car to carry my Double-bass with me, to go to the gigs without the help of anybody.","['I agree, but!. If we have to be very optimistic, because you never know what is going to happen with the wars and the growth of radicalism in the world. Also we have to take a look at the audience who can demand this kind of product. Everything, is so complex if we see the Petrol market, Thousands , of people, are die every month directly or indirectly because of this problem, so. Of course the first world is asking for the development of new industries in this field of consumption (cars) and this also, demands a lot of petrol and a lot of social politics inside the problem. It is a delicate tool to use against the arabian world to impose his power to take the fuel for the cars, because directly or indirectly all the industries of the cars ( even if they exist in Japan) have something made in America. In my opinion,. it could be too long to explain my real idea about that.', 'I mean , last week I got my driving permit, Now I am crazy about driving, I would like to buy a cheap car to carry my Double-bass with me, to go to the gigs without the help of anybody.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
322,Young people enjoy life more than older people do.,"People usually say that young people are the future of our society. It is because they have much more time to think about their rest of their lives and their futures. In addition they have a lot of opportunities to learn and try what they want. Moreover, young people are usually very healthy to do something hard that they face on.","['People usually say that young people are the future of our society. It is because they have much more time to think about their rest of their lives and their futures. In addition they have a lot of opportunities to learn and try what they want.', 'Moreover, young people are usually very healthy to do something hard that they face on.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
323,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"For students, to understand ideas and concepts which represent the theory, and to learn facts which are the practice; are both important. Practice is necessary in fields such as the Sciences. To make a theory, you have to practice first. A basic example will be the gravity discovery by Newton: when an apple fell on his head. All experiences bring to a conclusion which is the theory.","['For students, to understand ideas and concepts which represent the theory, and to learn facts which are the practice; are both important. Practice is necessary in fields such as the Sciences. To make a theory, you have to practice first. A basic example will be the gravity discovery by Newton: when an apple fell on his head.', 'All experiences bring to a conclusion which is the theory.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
324,Most advertisements make products seem much better than they really are.,"Advertising has always been an interesting discussion topic for people. some people think that advertising is not very effective and does not do any wonders. on the other hand, there are also some people who think that advertising really has alot to do. and I think, I would be counted in the second group. Advertising may make anything better by a good picturization of that product. the better the picturization, the better would be the fascination towards the product. and looks matter alot. for example, we go to some coffee shop and there we see alot of coffees and all the coffees are totally unknown to you. which one would you like to have? certainly, that looks most appealing to you. isn't it? that is where advertising comes into the picture. Its magic of advertising. Advertising enables us to show the good sides of anything. as we all know, that anything in this world is not perfect. All things have dark sides too. So, with a little help from advertising, we can highlight the positive points of some products and can hide the negative parts. for instance, lets take the example of cold drinks like, cola, pepsi etc. these drinks are so popular among people. but the question is why are they? while we know that these drinks are not good for your health. even then they do a great deal of business all over the world. The credit of this should go to the advertising. advertising totally hid the negative effects of the drinks and made them popular. Nowadays, even some schools are providing training in how to do advertising. these schools consider advertising as an art. and we all know what art is for. yeah, to increase the beauty of something. and thats what an advertisement does. Advertisements increase the worth of the product. A coin has two faces.","[""Advertising has always been an interesting discussion topic for people. some people think that advertising is not very effective and does not do any wonders. on the other hand, there are also some people who think that advertising really has alot to do. and I think, I would be counted in the second group. Advertising may make anything better by a good picturization of that product. the better the picturization, the better would be the fascination towards the product. and looks matter alot. for example, we go to some coffee shop and there we see alot of coffees and all the coffees are totally unknown to you. which one would you like to have? certainly, that looks most appealing to you. isn't it? that is where advertising comes into the picture. Its magic of advertising. Advertising enables us to show the good sides of anything. as we all know, that anything in this world is not perfect. All things have dark sides too. So, with a little help from advertising, we can highlight the positive points of some products and can hide the negative parts. for instance, lets take the example of cold drinks like, cola, pepsi etc. these drinks are so popular among people. but the question is why are they? while we know that these drinks are not good for your health. even then they do a great deal of business all over the world. The credit of this should go to the advertising. advertising totally hid the negative effects of the drinks and made them popular. Nowadays, even some schools are providing training in how to do advertising. these schools consider advertising as an art. and we all know what art is for. yeah, to increase the beauty of something. and thats what an advertisement does. Advertisements increase the worth of the product."", 'A coin has two faces.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
325,"In twenty years, there will be fewer cars in use than there are today.","Cars have been playing an extremely important role in society nowadays. While people are enjoying their obvious advantages, problems come accompanied with the convenience they bring. More and more people are complaining about the air pollution that cars create. However, cars, as for me, will also exert a great influence on human society in the future. And their number will not even decrease.","['Cars have been playing an extremely important role in society nowadays. While people are enjoying their obvious advantages, problems come accompanied with the convenience they bring. More and more people are complaining about the air pollution that cars create. However, cars, as for me, will also exert a great influence on human society in the future.', 'And their number will not even decrease.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
326,"In twenty years, there will be fewer cars in use than there are today.","There will be quite fewer cars in use twenty years from now, surely. Nowadays, there are trends not having any cars, encouraging the use of public transportation, and the attempts to invent more effective transportation. It is due to many contemporary car problems : Serious traffic jams, environmental pollution and a lack of oil. First of all, one of the reasons I expect fewer cars in the future is that the traffic jams on our roads are incredibly severe now. In some countries like Korea, the land is very densely populated, there are excessive cars on the road, there are traffic jams even on the highway. Not only for Korea, it is a worldwide problem. Many countries are suffering from traffic jams. The government will surely make policies to try to reduce car populations and traffic jams. And one other problem as serious as the above is the environmental thing. Cars cause pollution in many ways, most seriously, the engine gas of cars makes the sky foggy and dirty. It causes contagious eye diseases, and respiratory problems. In addition, it promotes global warming which is making mankind very afraid. The carbon dioxide in the engine gas makes the heat from the sun not able to get out of the earth. And then the water level rises and covers the available land of us. Maybe we will lose our whole earth to live on. If cars don't decrease, there will be a crisis of the entire human race. Moreover, the remnant oil and gas is decreasing now, and in about 40 years, there will be no oil to depend on. From the present point of view, we can't live without oil and gas. They are used to making fabrics, circulating plants and factories, and more and more.","[""There will be quite fewer cars in use twenty years from now, surely. Nowadays, there are trends not having any cars, encouraging the use of public transportation, and the attempts to invent more effective transportation. It is due to many contemporary car problems : Serious traffic jams, environmental pollution and a lack of oil. First of all, one of the reasons I expect fewer cars in the future is that the traffic jams on our roads are incredibly severe now. In some countries like Korea, the land is very densely populated, there are excessive cars on the road, there are traffic jams even on the highway. Not only for Korea, it is a worldwide problem. Many countries are suffering from traffic jams. The government will surely make policies to try to reduce car populations and traffic jams. And one other problem as serious as the above is the environmental thing. Cars cause pollution in many ways, most seriously, the engine gas of cars makes the sky foggy and dirty. It causes contagious eye diseases, and respiratory problems. In addition, it promotes global warming which is making mankind very afraid. The carbon dioxide in the engine gas makes the heat from the sun not able to get out of the earth. And then the water level rises and covers the available land of us. Maybe we will lose our whole earth to live on. If cars don't decrease, there will be a crisis of the entire human race. Moreover, the remnant oil and gas is decreasing now, and in about 40 years, there will be no oil to depend on. From the present point of view, we can't live without oil and gas."", 'They are used to making fabrics, circulating plants and factories, and more and more.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
327,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"I agree that it is more important for students to understand ideas and concepts than it is for them to learn facts because,when a student can understand the idea or main concept of the topic the student can generalise by himself. When a student has understood a certain concept student can develop more ideas by himself. By understanding it the student will be able to answer any type of question on that topic. For example let us consider that a student is studyingmotor.","['I agree that it is more important for students to understand ideas and concepts than it is for them to learn facts because,when a student can understand the idea or main concept of the topic the student can generalise by himself. When a student has understood a certain concept student can develop more ideas by himself. By understanding it the student will be able to answer any type of question on that topic.', 'For example let us consider that a student is studyingmotor.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
328,Successful people try new things and take risks rather than only doing what they already know how to do well.,"Creativity and innovation is an ongoing concern of the business entities. Recent activities such as new programs which aim to encourage people to use their creativity in the projects. Trying alternatives and gaining new perspectives will be efficient in reducing the risk of failing by progressing the potential to produce a solution to problems. Steady knowledge is important to maintain the status quo so that the person does not take risks in order to change the situation. Initially, people who are supervising a project have to see the situation from many aspects. The way it is to be achieved is directly correlated with how much they are experienced. the only way of increasing the experience is to try new alternatives and take risks to create a new solution. Making observations can not be as efficient as applying them and gaining experience. In addition, in daily life, people face new people and new situations which are not identical to each other.","['Creativity and innovation is an ongoing concern of the business entities. Recent activities such as new programs which aim to encourage people to use their creativity in the projects. Trying alternatives and gaining new perspectives will be efficient in reducing the risk of failing by progressing the potential to produce a solution to problems. Steady knowledge is important to maintain the status quo so that the person does not take risks in order to change the situation. Initially, people who are supervising a project have to see the situation from many aspects. The way it is to be achieved is directly correlated with how much they are experienced. the only way of increasing the experience is to try new alternatives and take risks to create a new solution. Making observations can not be as efficient as applying them and gaining experience.', 'In addition, in daily life, people face new people and new situations which are not identical to each other.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
329,Young people nowadays do not give enough time to helping their communities.,"These days, young people do not give enough time to helping their communities. yes i agree with this. because the main point is they have no interest in helping others. some young people are giving enough time to help their communities. because they are interested in that. but these days young people are interested in going to the cinema whereas to help others. they are spending more time and more money on the enjoyable entertainment. but whereas in my opinion this is not true because,me and my friends have enough time to help my communities. we spend time doing that when we are free. So, now a days, young people prefer to enjoy themselves with their friends, familyand with others rather than to help in the communities. the young people should help the community. because it is very beneficial for communication and society. The main idea is that we help the community,by seeing our younger friends or any one,they may try to help the community. so that this will be increased by seeing one another. Finally, it supports the community. the help for the community is the main idea of me. because now adays no one is preffering to help others. because every one is having their own problems and every one is having a little bit of selfishness. so that they cant help the community. the young people now a days prefer to enjoy themselves rather than to help the community. if young people help the community the community will become good. the helping nature of the people should grow from childhood only. because if that grows from childwood they can help after that also.","['These days, young people do not give enough time to helping their communities. yes i agree with this. because the main point is they have no interest in helping others. some young people are giving enough time to help their communities. because they are interested in that. but these days young people are interested in going to the cinema whereas to help others. they are spending more time and more money on the enjoyable entertainment. but whereas in my opinion this is not true because,me and my friends have enough time to help my communities. we spend time doing that when we are free. So, now a days, young people prefer to enjoy themselves with their friends, familyand with others rather than to help in the communities. the young people should help the community. because it is very beneficial for communication and society. The main idea is that we help the community,by seeing our younger friends or any one,they may try to help the community. so that this will be increased by seeing one another. Finally, it supports the community. the help for the community is the main idea of me. because now adays no one is preffering to help others. because every one is having their own problems and every one is having a little bit of selfishness. so that they cant help the community. the young people now a days prefer to enjoy themselves rather than to help the community. if young people help the community the community will become good. the helping nature of the people should grow from childhood only.', 'because if that grows from childwood they can help after that also.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
330,The best way to travel is in a group led by a tour guide.,"With the statement of the best way to travel is in a group led by a tour guide, different people have different ideas depending on their own personalities and personal experience. And in my view, I most like to agree with the statement. I know it is irrational to make a point without understanding, so I'll get help from my own experience. Last summer holiday, some friends with me went travelling to the beautiful coastal city of Dalian, which locates in the north of China. The reputation of Dalian is very good in China, and surely we are all delighted about the chance of travelling to the beautiful city. But things do not always go on as we wished. As strangers, we are excited about its fantastic landscape while arriving in Dalian. For the sake of saving money, we didn't hire a guide, and we thought a map could handle it. The coming things prove that we are absolutely wrong. Soon after the excitement, the sunset came, and we faced the problem of accommodation. The summer is the best season for touring in Dalian, thus all the rooms are reserved. Finally, we only asked for help from a taxi driver, and eventually he sent us to a hotel in Busan, which locates far from the city center. In the following days, we are all depressed, as a result of not having a tour guide, we just spent most of our time from one place to another one though the transportation in Dalian is not terrible. We just searched for our routine all the time. Hence, it is really a low quantity of travelling.","[""With the statement of the best way to travel is in a group led by a tour guide, different people have different ideas depending on their own personalities and personal experience. And in my view, I most like to agree with the statement. I know it is irrational to make a point without understanding, so I'll get help from my own experience. Last summer holiday, some friends with me went travelling to the beautiful coastal city of Dalian, which locates in the north of China. The reputation of Dalian is very good in China, and surely we are all delighted about the chance of travelling to the beautiful city. But things do not always go on as we wished. As strangers, we are excited about its fantastic landscape while arriving in Dalian. For the sake of saving money, we didn't hire a guide, and we thought a map could handle it. The coming things prove that we are absolutely wrong. Soon after the excitement, the sunset came, and we faced the problem of accommodation. The summer is the best season for touring in Dalian, thus all the rooms are reserved. Finally, we only asked for help from a taxi driver, and eventually he sent us to a hotel in Busan, which locates far from the city center. In the following days, we are all depressed, as a result of not having a tour guide, we just spent most of our time from one place to another one though the transportation in Dalian is not terrible. We just searched for our routine all the time."", 'Hence, it is really a low quantity of travelling.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
331,Young people enjoy life more than older people do.,"Many people in the world try to enjoy their life. However some people think older people can not enjoy life, but that is just a stereotype. Old people can enjoy their life with their friends and hobbies. Young people usually like sports that old people can not do. There are some hobbies that old people can do, such as knitting, watching movies, planting their own gardens. Forexample, I watched my grandfather's one of daily life. He likes to plant flowers. When he got up in the morning, he went to the flowershop and looked for the special flower seeds. And when he got back home, he sprayed the water on the flowers. Sometimes he likes to show his wonderful garden to his neighbour. He loves to do it. The second reason is that not only young people have their friends. Forexample, my grandmother has lots offriends. In last month, she traveled to Europe with her friends. She said it was the best travelling ever done before. She did lots of shopping, and saw many beautiful european buildings. However, she said ,the best part of the trip was talking with her friends. When people get old, they still like to spend time with their friends and enjoy the time with them. Forthose reasons, old people can enjoy their life with their friends and hobbies. In particular my grandfather and grand mother, they really love their life. If someone says old people live their life just boring and nothing special, that is not true, they can live their life what they like to do and spend the time they want. If they found their hobbies and friends, they would live their life better than younger people.","[""Many people in the world try to enjoy their life. However some people think older people can not enjoy life, but that is just a stereotype. Old people can enjoy their life with their friends and hobbies. Young people usually like sports that old people can not do. There are some hobbies that old people can do, such as knitting, watching movies, planting their own gardens. Forexample, I watched my grandfather's one of daily life. He likes to plant flowers. When he got up in the morning, he went to the flowershop and looked for the special flower seeds. And when he got back home, he sprayed the water on the flowers. Sometimes he likes to show his wonderful garden to his neighbour. He loves to do it. The second reason is that not only young people have their friends. Forexample, my grandmother has lots offriends. In last month, she traveled to Europe with her friends. She said it was the best travelling ever done before. She did lots of shopping, and saw many beautiful european buildings. However, she said ,the best part of the trip was talking with her friends. When people get old, they still like to spend time with their friends and enjoy the time with them. Forthose reasons, old people can enjoy their life with their friends and hobbies. In particular my grandfather and grand mother, they really love their life. If someone says old people live their life just boring and nothing special, that is not true, they can live their life what they like to do and spend the time they want."", 'If they found their hobbies and friends, they would live their life better than younger people.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
332,The best way to travel is in a group led by a tour guide.,"I agree with the statement that ' the best way to travel is in a group led by a tour guide'. The best reason to put forth is of the knowledge the guide has because he has been to the place earlier and knows a lot of things about the place. If I were to plan a trip with my friends the first thing to do would be to hire a guide. Many reasons can be put forth for choosing a guide to help us through the trip, the primary reason being his knowledge of local places. If I were to book a hotel I wouldn't know the pricing and also to get to places, hiring a transport could be a big problem. The guide comes in handy because he knows the most economical places to stay and also these days we see guides getting into contracts with local drivers to help travellers have the option of having their own transport to see the various places of visit. I have recently come across a travel arrangement company that has their own dedicated staff as a guide for helping the travellers have a memorable experience. The guides being local to the place have a good knowledge of the local places of visit and would help us get a good feel for the local culture by showing us the places that show the true local culture. Even there are places of eating where we can see the real taste of the place.","[""I agree with the statement that ' the best way to travel is in a group led by a tour guide'. The best reason to put forth is of the knowledge the guide has because he has been to the place earlier and knows a lot of things about the place. If I were to plan a trip with my friends the first thing to do would be to hire a guide. Many reasons can be put forth for choosing a guide to help us through the trip, the primary reason being his knowledge of local places. If I were to book a hotel I wouldn't know the pricing and also to get to places, hiring a transport could be a big problem. The guide comes in handy because he knows the most economical places to stay and also these days we see guides getting into contracts with local drivers to help travellers have the option of having their own transport to see the various places of visit. I have recently come across a travel arrangement company that has their own dedicated staff as a guide for helping the travellers have a memorable experience. The guides being local to the place have a good knowledge of the local places of visit and would help us get a good feel for the local culture by showing us the places that show the true local culture."", 'Even there are places of eating where we can see the real taste of the place.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
333,Young people enjoy life more than older people do.,"I dislike the idea that young people enjoy life more than older people do. Normally older people have more free time and more money than younger people, and they also have a chance to fall in love. My grand mother travels every month with her many friends. Most young people want to go travelling but they do not have enough money and time to do it. Most young people have to work and it is difficult to take a vacation. However most retired older people have a lot of time, the y have some money to enjoy their life because they are getting retirement money from the government.","['I dislike the idea that young people enjoy life more than older people do. Normally older people have more free time and more money than younger people, and they also have a chance to fall in love. My grand mother travels every month with her many friends. Most young people want to go travelling but they do not have enough money and time to do it. Most young people have to work and it is difficult to take a vacation.', 'However most retired older people have a lot of time, the y have some money to enjoy their life because they are getting retirement money from the government.']","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}","{'sent0': False, 'sent1': False}"
