,title,text,sents,coherence_per_sent,cohesion_per_sent,consistency_per_sent,relevance_per_sent
60,Young people enjoy life more than older people do.,"I agree that young people enjoy life more than older people do. Young people have a lot of power and energy. If they don't use those for enjoying life, I think that is a very wasteful way to live. They should use those at a young age. Now I am young.","[""I agree that young people enjoy life more than older people do. Young people have a lot of power and energy. If they don't use those for enjoying life, I think that is a very wasteful way to live. They should use those at a young age."", 'Now I am young.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
61,Young people enjoy life more than older people do.,"During life there are different periods and ages which each of them improve wider differences. The point of view of each period depends on the life experience, the good or bad looks, and how we take the events. Because the needs are totally different among ages. When we were children. Our enjoyment is exploring the world which is around us. We could enjoy things with Tyni. But the fears are the biggest in our life, the unknown things making us frezze. In this period we do not worry about studying, working or earning money. It is funny.","['During life there are different periods and ages which each of them improve wider differences. The point of view of each period depends on the life experience, the good or bad looks, and how we take the events. Because the needs are totally different among ages. When we were children. Our enjoyment is exploring the world which is around us. We could enjoy things with Tyni. But the fears are the biggest in our life, the unknown things making us frezze. In this period we do not worry about studying, working or earning money.', 'It is funny.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
62,The best way to travel is in a group led by a tour guide.,"About a couple of years ago, My friend and I went on a trip to Australia and NewZealand for 2 weeks. We went in a group of 20 people led by a korean tour guide. People in a group including us visited the same places at a time and we had the same meal everytime. I thought that it was totally ridiculous and I paid money in vain. We couldn't even enjoy things that we could have. It is not a good memory for me but a worthless exhausting trip. There is some crucial disadvantage when we travel in a group led by a tour guide. First of all, It just gets rid of my interests in the touring places. A tour guide tells us everything, and we should go to places only where the tour guide leads us. There can be many things that I am going to get interested in that the tour guide is going to miss out on. As far as I am concerned, I usually search for some information before I do something. In fact, I didn't know that I was supposed to go in a group.","[""About a couple of years ago, My friend and I went on a trip to Australia and NewZealand for 2 weeks. We went in a group of 20 people led by a korean tour guide. People in a group including us visited the same places at a time and we had the same meal everytime. I thought that it was totally ridiculous and I paid money in vain. We couldn't even enjoy things that we could have. It is not a good memory for me but a worthless exhausting trip. There is some crucial disadvantage when we travel in a group led by a tour guide. First of all, It just gets rid of my interests in the touring places. A tour guide tells us everything, and we should go to places only where the tour guide leads us. There can be many things that I am going to get interested in that the tour guide is going to miss out on. As far as I am concerned, I usually search for some information before I do something."", ""In fact, I didn't know that I was supposed to go in a group.""]","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
63,Young people nowadays do not give enough time to helping their communities.,"There are certain considerations or factors which everyone takes into account when considering the issue. Different people have different opinions due to their respective experience. On the one hand, some people argue that young people nowadays should volunteer to help their communities. On the other hand, others believe that young people don't have to help their communities because they don't have enough time so far. I agree with the fact that young people nowadays do not give enough time to helping their communities. In the following discussions, I would like to present the reasons to support my viewpoints. First of all, most young people are too busy concerning fashionable information such as stars' information, friendships, and so on. It usually makes them not have enough time to help their communities. In other words, they usually care about themselves more than others. For example, if you talk about what happened to the famous star recently, they will have stronger interests in that issue such as wearing fashionable clothes, and being attractive in their appearances. There are so many attractive things to worth paying attention to. Second, most young people do not give enough time to helping their communities because they don't understand how their communities work. They have little contact with their communities. As a result, they don't know get a whole understanding with their communities. At the same time, most young people are becoming more and more strange with their communities gradually, even unfriendly. Finally, most young people prefer to spend more time making their own life and concerning their relationships. That is to say, in the present development of society, there are a lot of pressures in our life, most of them focus on the incoming benefits which they earned as soon as possible. They don't want to give more. Most young people want to lead a luxurious life and pursue the dreams that they really want to in the future.","[""There are certain considerations or factors which everyone takes into account when considering the issue. Different people have different opinions due to their respective experience. On the one hand, some people argue that young people nowadays should volunteer to help their communities. On the other hand, others believe that young people don't have to help their communities because they don't have enough time so far. I agree with the fact that young people nowadays do not give enough time to helping their communities. In the following discussions, I would like to present the reasons to support my viewpoints. First of all, most young people are too busy concerning fashionable information such as stars' information, friendships, and so on. It usually makes them not have enough time to help their communities. In other words, they usually care about themselves more than others. For example, if you talk about what happened to the famous star recently, they will have stronger interests in that issue such as wearing fashionable clothes, and being attractive in their appearances. There are so many attractive things to worth paying attention to. Second, most young people do not give enough time to helping their communities because they don't understand how their communities work. They have little contact with their communities. As a result, they don't know get a whole understanding with their communities. At the same time, most young people are becoming more and more strange with their communities gradually, even unfriendly. Finally, most young people prefer to spend more time making their own life and concerning their relationships. That is to say, in the present development of society, there are a lot of pressures in our life, most of them focus on the incoming benefits which they earned as soon as possible. They don't want to give more."", 'Most young people want to lead a luxurious life and pursue the dreams that they really want to in the future.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
64,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"It is better to have broad knowledge of many academicsubjects than to specialize in one specific subject,having a complete knowledge of one subject will not promote applying the concepts of other subjects , so in order to build up perfection in our studies its better to have a broad knowledge of all the academic subjects,. i strongly agree with the statement, to bolster my opinion i shall present a few examples. Turning to the statements that should be claimed, one informative example is doctors, having a complete knowledge of all the academic subjects such as anatomy and many more , will improve the jr. docters to perform the operation on the human bodies, because all the people going to the doctor will have complete credibility on them that the doctors cure their illness , there is no exaggeration that if the anesthesiologist performs an eye operation he will be perfectly perfect in all the organs functioning such as brain, nerves etc. so a doctor should be well practiced with his academic subjects. Another informative example is in the engineering section where, the students learn in the first two years the concepts of the few subjects will be help full them in their final semester , such as material and energy balance will help full them to apply in their transport phenomena subjects, such that all the basic principles from one subject will be related to other subjects. So, it will be like this , aperson goes to a TV shop to buy a tv , the shopkeeper tells about the TYPES OF TV's present in his shops.","['It is better to have broad knowledge of many academicsubjects than to specialize in one specific subject,having a complete knowledge of one subject will not promote applying the concepts of other subjects , so in order to build up perfection in our studies its better to have a broad knowledge of all the academic subjects,. i strongly agree with the statement, to bolster my opinion i shall present a few examples. Turning to the statements that should be claimed, one informative example is doctors, having a complete knowledge of all the academic subjects such as anatomy and many more , will improve the jr. docters to perform the operation on the human bodies, because all the people going to the doctor will have complete credibility on them that the doctors cure their illness , there is no exaggeration that if the anesthesiologist performs an eye operation he will be perfectly perfect in all the organs functioning such as brain, nerves etc. so a doctor should be well practiced with his academic subjects. Another informative example is in the engineering section where, the students learn in the first two years the concepts of the few subjects will be help full them in their final semester , such as material and energy balance will help full them to apply in their transport phenomena subjects, such that all the basic principles from one subject will be related to other subjects.', ""So, it will be like this , aperson goes to a TV shop to buy a tv , the shopkeeper tells about the TYPES OF TV's present in his shops.""]","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
65,Most advertisements make products seem much better than they really are.,"Now the world is changing so fast and technology, too. the material need has become very important for people, whatever food, entertainment and spiritual life. People want to get more things from life. People use a lot of ideas to create the things that they want. However, we know most adversisements make products seem much better than they really are. Many companies have made many DM and advertisements to attract their customers. For the company, they just want people to buy their products. The advertisements are just a way to present their thoughts. However, the real product is not really like the advertisement. The advertisement is an idea that the company want to express their thoughts to their customers. Maybe they did not talk about how to use the products any more. They want the climents to keep their eyes on them. That is business. On the other hand, now there are many companies that sell their stuff in the TV show. They provide the time to use their products. If the customer does like the products that they can return to the company. From this time, the company really hope their customers know and to use their products. They not only just want to sell their stuff and they hope to understand what the customers want and what they need. The advertisements are just a way to express what they company what to say to the customer. The advertisements can not be the real products.","['Now the world is changing so fast and technology, too. the material need has become very important for people, whatever food, entertainment and spiritual life. People want to get more things from life. People use a lot of ideas to create the things that they want. However, we know most adversisements make products seem much better than they really are. Many companies have made many DM and advertisements to attract their customers. For the company, they just want people to buy their products. The advertisements are just a way to present their thoughts. However, the real product is not really like the advertisement. The advertisement is an idea that the company want to express their thoughts to their customers. Maybe they did not talk about how to use the products any more. They want the climents to keep their eyes on them. That is business. On the other hand, now there are many companies that sell their stuff in the TV show. They provide the time to use their products. If the customer does like the products that they can return to the company. From this time, the company really hope their customers know and to use their products. They not only just want to sell their stuff and they hope to understand what the customers want and what they need. The advertisements are just a way to express what they company what to say to the customer.', 'The advertisements can not be the real products.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
66,"In twenty years, there will be fewer cars in use than there are today.","Cars are something which were earlier considered as a luxurious mode of transport. but now a days they are more convenient and necessary modes  of transport. As time is changing may be the automobile company will have new options for the buyers. I partially agree with the statement that in twenty years there will be fewer cars in use than there are today. because india is still a developing country. those who have developed successfully might have options. india has to raise its economy. there are people still staying on the foot path. according to me yes may be we wont be able to see small cars like santro,zen etc during that time The indian economy would definitely have raised people instead of using small cars would prefer to use big cars like benz or posh. nowa days we see an increasing rate of petrol and diesel use. people find it difficult to travel by autorishaws and cabs mainly because of heavy traffic and very important things the attitude of the driver makes it easy for them to have the habit of sayingno. but if one has his own conveyance he/she may travel easily. but yes as i said earlier, India will be developed in the near future. where there are possibilities of having one's own customized plane or other facility. Nowadays, the price of airline tickets has gone down. its become cheaper and now a days there are many flights going daily internationally as well as domestically. recently i visited madras my family preferred going by plane because it saves time and there was hardly any difference in the cost. now a days only people do not have time for their personal comments and that men are replaced by machinery.","[""Cars are something which were earlier considered as a luxurious mode of transport. but now a days they are more convenient and necessary modes  of transport. As time is changing may be the automobile company will have new options for the buyers. I partially agree with the statement that in twenty years there will be fewer cars in use than there are today. because india is still a developing country. those who have developed successfully might have options. india has to raise its economy. there are people still staying on the foot path. according to me yes may be we wont be able to see small cars like santro,zen etc during that time The indian economy would definitely have raised people instead of using small cars would prefer to use big cars like benz or posh. nowa days we see an increasing rate of petrol and diesel use. people find it difficult to travel by autorishaws and cabs mainly because of heavy traffic and very important things the attitude of the driver makes it easy for them to have the habit of sayingno. but if one has his own conveyance he/she may travel easily. but yes as i said earlier, India will be developed in the near future. where there are possibilities of having one's own customized plane or other facility. Nowadays, the price of airline tickets has gone down. its become cheaper and now a days there are many flights going daily internationally as well as domestically. recently i visited madras my family preferred going by plane because it saves time and there was hardly any difference in the cost."", 'now a days only people do not have time for their personal comments and that men are replaced by machinery.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
67,Most advertisements make products seem much better than they really are.,"Good marketing strategies and a lot of psychology are placed in advertisements. They want to make customers think they buy the best product on earth, but sometimes the companies are cheating. In my opinion it's true, that most advertisements make products seem better than they really are. The big bosses of the economy want to make big money by selling a lot of their products.","[""Good marketing strategies and a lot of psychology are placed in advertisements. They want to make customers think they buy the best product on earth, but sometimes the companies are cheating. In my opinion it's true, that most advertisements make products seem better than they really are."", 'The big bosses of the economy want to make big money by selling a lot of their products.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
68,Successful people try new things and take risks rather than only doing what they already know how to do well.,"I totally agree with the idea that successful people try new things and take risks rather than only doing what they already know to do well. The most important thing in life is improving and challenging yourself and it helps the person to succeed in the future. Eventhough it involves high risk , you really should try it. To improve your skills, career, and knowledge, you have to challenge yourself. The most successful people are the people who do not fear failing. The person who fears failing can not challenge new things. I was that kind of person when i came to America. I did not try or challenge new things. I did not speak English at all because i was afraid of failing and someone might laugh at my poor English. After a few months, i realized i was wrong. In fact, although i live in America, my english has not improved at all. I started trying to adopt a new culture and I recognized how wonderful English is. I am sure that trying new things is tough and it needs more power, but it will affect the person's life. I believe that trying new things is worth taking high risks. Think about food companies.","[""I totally agree with the idea that successful people try new things and take risks rather than only doing what they already know to do well. The most important thing in life is improving and challenging yourself and it helps the person to succeed in the future. Eventhough it involves high risk , you really should try it. To improve your skills, career, and knowledge, you have to challenge yourself. The most successful people are the people who do not fear failing. The person who fears failing can not challenge new things. I was that kind of person when i came to America. I did not try or challenge new things. I did not speak English at all because i was afraid of failing and someone might laugh at my poor English. After a few months, i realized i was wrong. In fact, although i live in America, my english has not improved at all. I started trying to adopt a new culture and I recognized how wonderful English is. I am sure that trying new things is tough and it needs more power, but it will affect the person's life. I believe that trying new things is worth taking high risks."", 'Think about food companies.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
69,"In twenty years, there will be fewer cars in use than there are today.","I really hope that in a few years the number of cars goes down! Today the cars in our cities are too much:our air is dramatically polluted and this is because of the cars;there is also a lot of traffic and sometimes you take one hour to go only one side of your city. I think that today all people and governments have understood that the problem is big and important:probably in the next few years they are going to approve some policies in order to reduce the number of cars and to offer some substitutive service or to improve the ones that exist. I'm speaking about buses,for short or medium travels, and trains. I think that the government and the citizens of all the world have to cry to obtain this. I think that petrol companies and car industries that probably want the number of cars to increase in the next day can' t be heard by the government because the most important things are our wealth and quality of life. For a family of four, it is quite normal to have two or three cars today. I think this is very dangerous for our society. If there are a lot of cars the problem is first of all the pollution,that i think is drammatically important and is a necessary solution very soon. Other problems are the traffic and the parking. For all these reasons i think that there will not be fewer cars in use in the next few years because it is really dangerous for the population. If the number of cars increased i would be very worried and i think we would have a lot of problems because of our wealth. So i hope that the universe is not so stupid as to look more at possessions, like cars, than at wealth.","[""I really hope that in a few years the number of cars goes down! Today the cars in our cities are too much:our air is dramatically polluted and this is because of the cars;there is also a lot of traffic and sometimes you take one hour to go only one side of your city. I think that today all people and governments have understood that the problem is big and important:probably in the next few years they are going to approve some policies in order to reduce the number of cars and to offer some substitutive service or to improve the ones that exist. I'm speaking about buses,for short or medium travels, and trains. I think that the government and the citizens of all the world have to cry to obtain this. I think that petrol companies and car industries that probably want the number of cars to increase in the next day can' t be heard by the government because the most important things are our wealth and quality of life. For a family of four, it is quite normal to have two or three cars today. I think this is very dangerous for our society. If there are a lot of cars the problem is first of all the pollution,that i think is drammatically important and is a necessary solution very soon. Other problems are the traffic and the parking. For all these reasons i think that there will not be fewer cars in use in the next few years because it is really dangerous for the population. If the number of cars increased i would be very worried and i think we would have a lot of problems because of our wealth."", 'So i hope that the universe is not so stupid as to look more at possessions, like cars, than at wealth.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
70,Young people enjoy life more than older people do.,"During life there are different periods and ages which each of them improve wider differences. The point of view of each period depends on the life experience, the good or bad looks, and how we take the events. Because the needs are totally different among ages. When we were children. Our enjoyment is exploring the world which is around us. We could enjoy things with Tyni. But the fears are the biggest in our life, the unknown things making us frezze. In this period we do not worry about studying, working or earning money. It is funny. I agree that it is the best age for enjoying  yourself. The adolescents usually enjoy launching at the adventure. They do not take safe measures. The tool for enjoying is to be reborn. Their worries are their appearance and how good they look. The headache is the study. They are not afraid of troublesome things they feel that they can manage the whole world. They have not always been accepted in society for being problematic and for driving crazy at their parents. They are noisy people.","['During life there are different periods and ages which each of them improve wider differences. The point of view of each period depends on the life experience, the good or bad looks, and how we take the events. Because the needs are totally different among ages. When we were children. Our enjoyment is exploring the world which is around us. We could enjoy things with Tyni. But the fears are the biggest in our life, the unknown things making us frezze. In this period we do not worry about studying, working or earning money. It is funny. I agree that it is the best age for enjoying  yourself. The adolescents usually enjoy launching at the adventure. They do not take safe measures. The tool for enjoying is to be reborn. Their worries are their appearance and how good they look. The headache is the study. They are not afraid of troublesome things they feel that they can manage the whole world. They have not always been accepted in society for being problematic and for driving crazy at their parents.', 'They are noisy people.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
71,Young people nowadays do not give enough time to helping their communities.,"Young people, like me, do not give enough time to helping their communities. i perfectly agree with this statement because i think that young people are always completely involved in their own life and in their passions. I am not able to explain the reason that causes our distraction from our communities. Probably our education makes us find satisfaction in other aspects of life. The style of life is completely different from the past. We spend all day listening to music, watching television, going around with our friends, studying. and so we have no time to think about our communities. We know that it could be important even for our own future, but we prefer to think about the present and live the moment that is flying away. we try to keep every thought, every occasion, every second that is going away. and we are not able to stop and think about so important things. We are sure that even in this way, we are going to change the world. because change happens. but the problem is: will it be better? we don't know. but we will think that we were happy when we were young. because we lived every moment with an excessive intensity! i want to demonstrate what i meant to say. there are about eighty words left. if i had wanted to think i could have written a lot of other things. but now i'm thinking that i'm tired and my lovely friend is downstairs.","[""Young people, like me, do not give enough time to helping their communities. i perfectly agree with this statement because i think that young people are always completely involved in their own life and in their passions. I am not able to explain the reason that causes our distraction from our communities. Probably our education makes us find satisfaction in other aspects of life. The style of life is completely different from the past. We spend all day listening to music, watching television, going around with our friends, studying. and so we have no time to think about our communities. We know that it could be important even for our own future, but we prefer to think about the present and live the moment that is flying away. we try to keep every thought, every occasion, every second that is going away. and we are not able to stop and think about so important things. We are sure that even in this way, we are going to change the world. because change happens. but the problem is: will it be better? we don't know. but we will think that we were happy when we were young. because we lived every moment with an excessive intensity! i want to demonstrate what i meant to say. there are about eighty words left. if i had wanted to think i could have written a lot of other things."", ""but now i'm thinking that i'm tired and my lovely friend is downstairs.""]","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
72,It is better to have broad knowledge of many academic subjects than to specialize in one specific subject.,"It is true that learning many kinds of knowledge of academic subjects is good. However, it is also true that learning a specific subject is better to be specialized. I strongly agree that teaching specific subjects to students is more efficient. There are several reasons. First of all, most students learn a lot of subjects in school and have exams in each semester. However, it is not necessary to become a specialist in one part. For example, I learned many subjects from academic institutions such as history, nuclear  physics, and pantam physics. But i am the president of an online-game company now, those things that i learned are not necessary directly for me. Second, people can learn from their peers and family about something like history, music or art. Most sportsmen who play in Major League Baseball in the United States and Premier League Soccer in the U.","['It is true that learning many kinds of knowledge of academic subjects is good. However, it is also true that learning a specific subject is better to be specialized. I strongly agree that teaching specific subjects to students is more efficient. There are several reasons. First of all, most students learn a lot of subjects in school and have exams in each semester. However, it is not necessary to become a specialist in one part. For example, I learned many subjects from academic institutions such as history, nuclear  physics, and pantam physics. But i am the president of an online-game company now, those things that i learned are not necessary directly for me. Second, people can learn from their peers and family about something like history, music or art.', 'Most sportsmen who play in Major League Baseball in the United States and Premier League Soccer in the U.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
73,Young people nowadays do not give enough time to helping their communities.,"I disagree that young people nowadays do not give enough time to helping their communities, for two reasons. Here are my reasons. First, if one person doesn't want to give enough time to help other people that means he is selfish. I joined an interview process and new hired people training at my company. In my opinion,If there are two people in the same work position. The better man is always the one who spends more time helping other people. God always helps the one who loves and helps other people. The one who loves to spend more time helping people. He will get feedback from others. You never know when other people will feedback on your help. Once I worked for a local campaign , but I always helped people and did some volunteer work for a patient group. Till I want to work at a Global company. Some people help me to get an interview and get a job at a worldwide famous company. Giving enough time to helping communities not only gives me peace, a lovely feeling but also gives me a wild view to see the world. Second, I can see the gap of salary in my country becoming bigger and bigger.","[""I disagree that young people nowadays do not give enough time to helping their communities, for two reasons. Here are my reasons. First, if one person doesn't want to give enough time to help other people that means he is selfish. I joined an interview process and new hired people training at my company. In my opinion,If there are two people in the same work position. The better man is always the one who spends more time helping other people. God always helps the one who loves and helps other people. The one who loves to spend more time helping people. He will get feedback from others. You never know when other people will feedback on your help. Once I worked for a local campaign , but I always helped people and did some volunteer work for a patient group. Till I want to work at a Global company. Some people help me to get an interview and get a job at a worldwide famous company. Giving enough time to helping communities not only gives me peace, a lovely feeling but also gives me a wild view to see the world."", 'Second, I can see the gap of salary in my country becoming bigger and bigger.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
74,It is more important for students to understand ideas and concepts than it is for them to learn facts.,"When students study, they need to understand what they study, rather than learning the facts of it. Because, understanding ideas and concepts will be helpful to understand problems much deeply, much easier to memorise, and much more acceptable for other problems that they have faced. first, understanding ideas and concepts will be helpful for students to understand what they study better than facts. When students start to understand the idea and concept of certain questions, they will find what was the cause, and how it works. It's like grapes.","['When students study, they need to understand what they study, rather than learning the facts of it. Because, understanding ideas and concepts will be helpful to understand problems much deeply, much easier to memorise, and much more acceptable for other problems that they have faced. first, understanding ideas and concepts will be helpful for students to understand what they study better than facts. When students start to understand the idea and concept of certain questions, they will find what was the cause, and how it works.', ""It's like grapes.""]","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
75,Young people nowadays do not give enough time to helping their communities.,"The 21st century generation has more opportunities in every aspect. They are freer than before, they have more rights: politically, the individual aspect is more developed in this generation than in previous generations can we say young people nowadays do not give enough time to helping their communities? I disagree with this statement because I think young people are under the influence of globalisation. I think we cant say young people dont give enough time to helping their communities since young people are working for global problems like individual rights of all people in the world, human rights, environmental problems or food supply like in African countries so the concept of their country disappears and young people are thinking of a global viewpoint. Another reason for my dissatisfaction is that young people are first educated in their countries. Later they are working in their countries with their colleagues. This is the beginning of their professional life starts in their home country and then later, most of them start to work for international companies which are the result of theglobal economy. I mean you first spend all your time in your country and then try to develop and improve the standard of living of all people in the world economically or socially. people prefer to work in the worldwhere they are their home country. In conclusion, there is no concept of ""their country"" any more because people are aware of that they are citizens of the world and everything they should do must be for all people in the world rather than just their home country. :.","['The 21st century generation has more opportunities in every aspect. They are freer than before, they have more rights: politically, the individual aspect is more developed in this generation than in previous generations can we say young people nowadays do not give enough time to helping their communities? I disagree with this statement because I think young people are under the influence of globalisation. I think we cant say young people dont give enough time to helping their communities since young people are working for global problems like individual rights of all people in the world, human rights, environmental problems or food supply like in African countries so the concept of their country disappears and young people are thinking of a global viewpoint. Another reason for my dissatisfaction is that young people are first educated in their countries. Later they are working in their countries with their colleagues. This is the beginning of their professional life starts in their home country and then later, most of them start to work for international companies which are the result of theglobal economy. I mean you first spend all your time in your country and then try to develop and improve the standard of living of all people in the world economically or socially. people prefer to work in the worldwhere they are their home country. In conclusion, there is no concept of ""their country"" any more because people are aware of that they are citizens of the world and everything they should do must be for all people in the world rather than just their home country.', ':.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
76,Young people enjoy life more than older people do.,"""Young people are strong and dynamic"" These words are proved by great scholars and philosophers of our country. I strongly agree with the statement which is followed. ""Young people enjoy life more than older people do"".","['""Young people are strong and dynamic"" These words are proved by great scholars and philosophers of our country. I strongly agree with the statement which is followed.', '""Young people enjoy life more than older people do"".']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
77,Most advertisements make products seem much better than they really are.,"I completely agree with this statement. The main reason for advertising is to sell their product on the market. They want to get the attention of the viewer or the reader for their product. Advertisements should not only emphasize the goodness of their product, furthermore they stress a character given by the advertisement. For example, when there is a company advertising entertaining things like a funny tv show they also have an even more funny and entertaining advertisement during the commercial breaks. It is not important for the company if the message which is given by the advertisement is correct or not, the only important thing is that they get the people's attention and may achieve interest in watching their show. The only thing advertising does is because of money. Money rules the world.","[""I completely agree with this statement. The main reason for advertising is to sell their product on the market. They want to get the attention of the viewer or the reader for their product. Advertisements should not only emphasize the goodness of their product, furthermore they stress a character given by the advertisement. For example, when there is a company advertising entertaining things like a funny tv show they also have an even more funny and entertaining advertisement during the commercial breaks. It is not important for the company if the message which is given by the advertisement is correct or not, the only important thing is that they get the people's attention and may achieve interest in watching their show. The only thing advertising does is because of money."", 'Money rules the world.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
78,Young people nowadays do not give enough time to helping their communities.,"Currently, there are more people who help others than before. At the beginning of the century my country suffered a civil war.","['Currently, there are more people who help others than before.', 'At the beginning of the century my country suffered a civil war.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
79,Most advertisements make products seem much better than they really are.,"Advertisements make products seem much better than they really are. To sell a product, it has to have good promotion, advertisements sell the product because while showing the promotion of the product, the y are showing the best product ever, when sometimes it's just a big lie and sometimes it's the truth. The main purpose of selling a product for the company is to show another thing better than what you sell. I do not agree with this idea because they're not showing what the product really is. A good idea is to show a good promotion and a great idea of showing the product, and this will make the people interested. An important part to do sell, first of all you have to know on which market you're getting in. It's hard to get into the market you want sometimes, but having the type of market makes the promotion easier, because you can do the marketing regarding that market. There is a background behind a product, and belonging to a company. The product that is already on sale has an enormous study before getting to the store. Giving life to a product means you have to get the people to know the product by the time they pass through, by giving good promotions and by showing to the people what your product is about. The best way to sell could be by improving your product just by very tiny changes like making the product wantable, but not changing the product, just making people interested, curious and this will make people buy the product, this is a great way of doing a sell. Advertisements are very good until a certain point, People without any promotion or advertising wouldn't buy anything. T.","[""Advertisements make products seem much better than they really are. To sell a product, it has to have good promotion, advertisements sell the product because while showing the promotion of the product, the y are showing the best product ever, when sometimes it's just a big lie and sometimes it's the truth. The main purpose of selling a product for the company is to show another thing better than what you sell. I do not agree with this idea because they're not showing what the product really is. A good idea is to show a good promotion and a great idea of showing the product, and this will make the people interested. An important part to do sell, first of all you have to know on which market you're getting in. It's hard to get into the market you want sometimes, but having the type of market makes the promotion easier, because you can do the marketing regarding that market. There is a background behind a product, and belonging to a company. The product that is already on sale has an enormous study before getting to the store. Giving life to a product means you have to get the people to know the product by the time they pass through, by giving good promotions and by showing to the people what your product is about. The best way to sell could be by improving your product just by very tiny changes like making the product wantable, but not changing the product, just making people interested, curious and this will make people buy the product, this is a great way of doing a sell. Advertisements are very good until a certain point, People without any promotion or advertising wouldn't buy anything."", 'T.']","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}","{'sent0': False, 'sent1': True}"
